nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,11.7,ok
TIC 20060837,88.7186,-39.9577,4.0,0,,,,,6,7.2,ok
TIC 143206598,90.3179,-33.912,4.02,0,,,,,5,6.4,ok
TIC 140692280,73.7974,-74.9364,4.07,0,,,,,42,10.7,ok
TIC 20069221,88.875,-37.1208,4.09,0,,,,,6,7.1,ok
TIC 13061590,75.5416,-26.2756,4.11,0,,,,,3,4.1,ok
TIC 244203955,73.2235,-5.4525,4.11,0,,,,,2,3.0,ok
TIC 66980383,88.6823,-11.774,4.12,0,,,,,4,5.2,ok
TIC 302422226,82.0068,17.2388,4.13,0,,,,,5,6.2,ok
TIC 436103030,83.8194,8.7007,4.13,0,,,,,2,3.1,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,11.2,ok
TIC 229087301,69.0798,-3.3525,4.14,0,,,,,3,4.0,ok
TIC 77263680,70.1391,-41.8643,4.14,0,,,,,5,6.3,ok
TIC 149542947,86.1927,-65.7355,4.14,0,,,,,33,11.5,ok
TIC 237956133,101.7192,-51.2663,4.15,0,,,,,15,10.5,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,10.5,ok
TIC 299096773,71.3757,-3.2548,4.17,0,,,,,3,4.4,ok
TIC 24702035,81.2573,-10.329,4.18,0,,,,,4,5.4,ok
TIC 245904110,69.5402,12.5107,4.19,0,,,,,7,9.0,ok
TIC 114924130,72.5487,-16.2168,4.19,0,,,,,3,4.5,ok
TIC 11360636,85.1899,-1.9432,4.21,0,,,,,2,3.3,ok
TIC 255756043,99.6569,-48.22,4.21,0,,,,,10,13.8,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,10.8,ok
TIC 4255638,81.1204,-0.8903,4.22,0,,,,,3,4.2,ok
TIC 141280255,82.9744,-76.339,4.23,0,,,,,42,11.2,ok
TIC 260605873,97.3682,-56.8525,4.24,0,,,,,44,11.1,ok
TIC 245823237,67.7803,15.1047,4.26,0,,,,,7,8.1,ok
TIC 450103814,73.6989,7.7789,4.29,0,,,,,3,4.7,ok
TIC 382198789,81.5801,-58.9123,4.32,0,,,,,43,12.3,ok
TIC 30960976,79.8799,-25.1244,4.33,0,,,,,4,9.0,ok
TIC 270678026,87.7218,-52.1094,4.33,0,,,,,17,11.9,ok
TIC 399669624,72.653,8.9,4.34,0,,,,,3,4.0,ok
TIC 283793973,63.8837,8.8922,4.36,0,,,,,5,8.5,ok
TIC 423480264,71.2675,-21.2835,4.38,0,,,,,2,2.9,ok
TIC 255686390,98.744,-52.9755,4.38,0,,,,,23,11.0,ok
TIC 38680734,65.4736,-63.3851,4.38,0,,,,,45,11.3,ok
TIC 170882932,70.7885,-30.766,4.41,0,,,,,3,5.4,ok
TIC 436331977,84.2686,11.0349,4.41,0,,,,,3,4.3,ok
TIC 192847293,83.2147,-38.5135,4.43,0,,,,,6,7.6,ok
TIC 245860427,68.4629,14.8443,4.43,0,,,,,7,8.2,ok
TIC 141810080,92.5636,-74.7546,4.43,0,,,,,45,11.2,ok
TIC 149304313,83.2489,-64.2275,4.45,0,,,,,40,14.4,ok
TIC 169397207,76.9574,-12.5933,4.45,0,,,,,3,7.8,ok
TIC 427347488,83.5168,-1.4705,4.45,0,,,,,3,8.8,ok
TIC 259477845,70.693,-50.4811,4.46,0,,,,,8,12.5,ok
TIC 235081444,86.6141,-46.5971,4.46,0,,,,,7,10.4,ok
TIC 30762159,75.6791,-71.3142,4.46,0,,,,,42,12.2,ok
TIC 237948257,101.4738,-52.4096,4.47,0,,,,,20,11.7,ok
TIC 293830360,77.4248,15.5972,4.5,0,,,,,4,5.1,ok
TIC 150320620,95.7558,-63.683,4.5,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,14.9,ok
TIC 38574220,63.7022,-62.1911,4.5,0,,,,,42,11.1,ok
TIC 38699658,66.272,-61.238,4.5,0,,,,,44,11.0,ok
TIC 117776994,69.833,-14.3601,4.52,0,,,,,2,3.0,ok
TIC 152373997,74.9825,-12.538,4.52,0,,,,,3,4.1,ok
TIC 167126852,96.369,-69.6889,4.53,0,,,,,42,11.1,ok
TIC 245911976,69.8194,15.9178,4.53,0,,,,,7,8.4,ok
TIC 436008487,83.7052,9.4896,4.54,0,,,,,2,3.0,ok
TIC 143108992,89.3842,-35.2832,4.54,0,,,,,6,7.2,ok
TIC 381925942,76.2525,-54.4074,4.54,0,,,,,21,11.0,ok
TIC 306829961,121.9819,-68.6169,4.55,0,,,,,38,12.3,ok
TIC 100508573,85.8105,-33.4249,4.55,0,,,,,6,8.6,ok
TIC 411987236,79.5169,13.4176,4.55,0,,,,,5,7.1,ok
TIC 449052173,67.4124,5.1641,4.55,0,,,,,3,4.4,ok
TIC 436648370,72.4337,15.9042,4.56,0,,,,,7,8.1,ok
TIC 442871031,79.8939,-13.1768,4.56,0,,,,,3,4.2,ok
TIC 138854185,82.6961,5.9479,4.57,0,,,,,3,4.1,ok
TIC 281047621,84.7964,4.1215,4.57,0,,,,,2,2.8,ok
TIC 31053527,80.4426,-24.7731,4.57,0,,,,,4,5.0,ok
TIC 393388737,94.2551,-37.7368,4.58,0,,,,,5,6.0,ok
TIC 21619473,86.8728,-41.5903,4.58,0,,,,,4,5.3,ok
TIC 450105300,73.7242,10.1499,4.6,0,,,,,4,5.3,ok
TIC 50788827,83.1584,0.0119,4.6,0,,,,,3,4.1,ok
TIC 7321572,80.1541,-43.5337,4.62,0,,,,,6,7.3,ok
TIC 189020586,79.4176,-13.5202,4.64,0,,,,,3,4.0,ok
TIC 317131657,86.8083,-12.8046,4.65,0,,,,,4,5.3,ok
TIC 43486732,74.9604,-10.2643,4.65,0,,,,,3,4.3,ok
TIC 140213635,84.9575,-32.6294,4.66,0,,,,,6,7.3,ok
TIC 220424200,72.2697,-56.6664,4.66,0,,,,,29,11.6,ok
TIC 332914199,84.7211,-7.2132,4.66,0,,,,,3,4.0,ok
TIC 250199932,65.3625,-0.0991,4.67,0,,,,,3,3.8,ok
TIC 77288515,70.5149,-37.1428,4.67,0,,,,,5,7.4,ok
TIC 153798602,67.0393,-41.9598,4.68,0,,,,,5,6.3,ok
TIC 146439619,75.6879,-22.7949,4.69,0,,,,,2,2.8,ok
TIC 13094804,76.3176,-26.1528,4.72,0,,,,,2,2.9,ok
TIC 24603068,80.578,-8.6661,4.72,0,,,,,3,4.1,ok
TIC 712803050,81.1197,-2.397,4.72,2,3.9952;7.9893,17.1,rejete,eclipse_secondaire,2,4.8,ok
TIC 303767154,76.1424,15.4039,4.73,0,,,,,6,7.2,ok
TIC 21726745,88.1385,-37.6313,4.74,0,,,,,6,7.2,ok
TIC 427393354,83.8465,-4.8384,4.74,0,,,,,3,4.1,ok
TIC 178995938,70.0278,-24.4822,4.74,0,,,,,3,5.0,ok
TIC 260507093,96.767,-58.0022,4.74,0,,,,,43,11.1,ok
TIC 264459943,81.1868,1.8464,4.75,0,,,,,3,4.5,ok
TIC 319433485,100.2177,-52.4333,4.75,0,,,,,21,10.9,ok
TIC 142108949,99.4236,-77.5384,4.76,0,,,,,42,10.9,ok
TIC 260372062,95.4196,-56.3624,4.76,0,,,,,41,14.0,ok
TIC 250192495,65.064,-2.6286,4.76,0,,,,,3,4.0,ok
TIC 158821112,87.5545,4.4231,4.77,0,,,,,3,4.4,ok
TIC 237405445,96.0041,-36.7074,4.77,0,,,,,4,4.8,ok
TIC 30110465,73.3771,-66.6753,4.77,0,,,,,42,11.1,ok
TIC 13883466,73.7283,-39.6285,4.79,0,,,,,5,6.4,ok
TIC 139409739,80.1123,-21.2398,4.79,0,,,,,4,5.0,ok
TIC 317283576,87.4021,-14.484,4.8,0,,,,,4,5.2,ok
TIC 37498177,92.6444,-27.1548,4.81,0,,,,,4,5.4,ok
TIC 38125977,68.342,-10.7851,4.81,0,,,,,3,4.6,ok
