nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,10.1,ok
TIC 60954380,140.1208,-9.5559,4.02,0,,,,,4,4.2,ok
TIC 344023606,107.6976,-48.9307,4.03,0,,,,,11,9.2,ok
TIC 141301715,129.4109,-42.989,4.04,0,,,,,7,6.8,ok
TIC 439431474,143.6109,-59.2297,4.06,0,,,,,6,6.3,ok
TIC 36881111,156.4335,-7.0589,4.07,0,,,,,4,4.2,ok
TIC 140692280,73.7974,-74.9364,4.07,0,,,,,42,9.2,ok
TIC 196551580,129.9268,-29.5617,4.08,0,,,,,7,6.6,ok
TIC 386613392,159.6449,-16.8764,4.09,0,,,,,4,4.2,ok
TIC 309401053,124.5787,-65.613,4.1,0,,,,,22,9.0,ok
TIC 74785626,138.107,-43.7773,4.1,0,,,,,6,6.1,ok
TIC 144059866,119.4653,-45.5775,4.1,0,,,,,8,7.4,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,8.4,ok
TIC 149542947,86.1927,-65.7355,4.14,0,,,,,33,9.2,ok
TIC 34870661,147.5105,-42.0204,4.14,0,,,,,8,8.9,ok
TIC 176734833,142.3025,-20.7491,4.15,0,,,,,4,4.3,ok
TIC 237956133,101.7192,-51.2663,4.15,0,,,,,15,8.9,ok
TIC 190450203,133.2,-38.724,4.15,0,,,,,5,5.2,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,8.8,ok
TIC 357639411,137.8191,-62.3169,4.17,0,,,,,10,9.0,ok
TIC 52007511,143.3018,-21.1156,4.18,0,,,,,4,4.2,ok
TIC 318184988,162.1688,-1.9588,4.18,0,,,,,7,6.7,ok
TIC 183611830,125.8205,-38.2861,4.19,0,,,,,7,6.8,ok
TIC 77549389,142.288,-2.7692,4.19,0,,,,,5,4.9,ok
TIC 308818588,151.7897,-17.1421,4.21,0,,,,,6,5.9,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,8.6,ok
TIC 11421324,146.05,-27.7692,4.23,0,,,,,6,6.2,ok
TIC 141280255,82.9743,-76.339,4.23,0,,,,,42,8.7,ok
TIC 182938696,124.6378,-36.6586,4.24,0,,,,,7,6.6,ok
TIC 341193607,119.2122,-59.1257,4.24,0,,,,,17,8.4,ok
TIC 260605873,97.3682,-56.8525,4.24,0,,,,,44,9.0,ok
TIC 291472646,111.591,-51.0184,4.24,0,,,,,11,9.4,ok
TIC 45602275,148.8588,-41.5869,4.25,0,,,,,7,7.0,ok
TIC 340001869,112.629,-54.3992,4.26,0,,,,,12,9.1,ok
TIC 280200611,144.205,-49.3547,4.26,1,1.3934,33.9,rejete,variabilite_continue,7,12.3,ok
TIC 143199501,117.3095,-46.3732,4.27,0,,,,,6,6.1,ok
TIC 296942775,159.0692,-16.3443,4.27,0,,,,,5,5.2,ok
TIC 308844962,122.2504,-61.3044,4.29,0,,,,,19,9.3,ok
TIC 193190992,157.3702,-29.6638,4.3,0,,,,,7,7.0,ok
TIC 57035113,127.6191,-32.1593,4.3,0,,,,,7,6.9,ok
TIC 3448013,139.2375,-39.4018,4.31,0,,,,,6,5.9,ok
TIC 238450713,121.2655,-53.1079,4.36,0,,,,,11,9.5,ok
TIC 189387794,142.4769,-26.5896,4.36,0,,,,,5,5.1,ok
TIC 184602707,127.6241,-36.7213,4.36,0,,,,,7,6.9,ok
TIC 358466601,119.0776,-60.5264,4.36,0,,,,,22,8.4,ok
TIC 123699670,115.7371,-45.177,4.36,0,,,,,8,7.7,ok
TIC 255686390,98.744,-52.9755,4.38,0,,,,,23,9.1,ok
TIC 38680734,65.4735,-63.3852,4.38,0,,,,,45,8.5,ok
TIC 283929077,151.884,-22.4896,4.39,0,,,,,5,5.1,ok
TIC 33417208,150.9207,-9.5739,4.4,0,,,,,4,4.2,ok
