nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,9.6,ok
TIC 344023606,107.6977,-48.9308,4.03,0,,,,,11,9.1,ok
TIC 145619018,122.9723,-35.773,4.04,0,,,,,7,6.2,ok
TIC 141301715,129.4109,-42.989,4.04,0,,,,,7,7.2,ok
TIC 65903024,108.7026,-26.7726,4.05,0,,,,,6,6.1,ok
TIC 107415639,111.0237,-29.3031,4.06,0,,,,,4,4.6,ok
TIC 346888622,117.422,-17.2292,4.06,0,,,,,4,5.6,ok
TIC 140692280,73.7974,-74.9365,4.07,0,,,,,42,12.4,ok
TIC 196551580,129.9268,-29.5617,4.08,0,,,,,7,7.5,ok
TIC 412350992,110.5962,-20.5066,4.09,0,,,,,3,4.2,ok
TIC 309401053,124.5787,-65.6131,4.1,0,,,,,22,9.9,ok
TIC 144059866,119.4653,-45.5775,4.1,0,,,,,8,9.7,ok
TIC 125244833,123.3331,-15.7882,4.11,0,,,,,3,3.4,ok
TIC 133038333,120.5256,-37.05,4.13,0,,,,,6,5.7,ok
TIC 149542947,86.1928,-65.7355,4.14,0,,,,,33,10.9,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,10.8,ok
TIC 237956133,101.7192,-51.2662,4.15,0,,,,,15,8.9,ok
TIC 130792149,117.0356,-40.6526,4.15,0,,,,,6,5.8,ok
TIC 432012592,129.4136,5.7037,4.16,0,,,,,5,7.3,ok
TIC 95749776,131.5398,-10.83,4.17,0,,,,,5,6.1,ok
TIC 293917053,119.7737,-23.3104,4.17,0,,,,,4,5.4,ok
TIC 134497068,108.1388,-46.7586,4.18,0,,,,,9,9.2,ok
TIC 183611830,125.8205,-38.2861,4.19,0,,,,,7,6.8,ok
TIC 290599175,140.1529,0.1816,4.2,0,,,,,4,3.6,ok
TIC 255756043,99.6569,-48.2201,4.21,0,,,,,10,9.6,ok
TIC 381949122,76.3774,-57.4719,4.22,0,,,,,45,9.8,ok
TIC 141280255,82.974,-76.3392,4.23,0,,,,,42,10.8,ok
TIC 291472646,111.591,-51.0184,4.24,0,,,,,11,8.8,ok
TIC 60786719,139.1741,-6.3531,4.24,0,,,,,4,3.7,ok
TIC 182938696,124.6379,-36.6586,4.24,0,,,,,7,8.3,ok
TIC 260605873,97.3683,-56.8526,4.24,0,,,,,44,8.8,ok
TIC 170403852,103.6112,-42.3654,4.24,0,,,,,6,7.1,ok
TIC 341193607,119.2122,-59.1257,4.24,0,,,,,17,9.9,ok
TIC 270606154,136.7497,1.4626,4.25,0,,,,,5,8.3,ok
TIC 340001869,112.629,-54.3992,4.26,0,,,,,12,12.4,ok
TIC 31842482,116.5094,-6.7731,4.27,0,,,,,3,5.4,ok
TIC 143199501,117.3095,-46.3732,4.27,0,,,,,6,7.9,ok
TIC 308844962,122.2506,-61.3043,4.29,0,,,,,19,10.9,ok
TIC 57035113,127.6191,-32.1593,4.3,0,,,,,7,7.7,ok
TIC 382198789,81.5802,-58.9123,4.32,0,,,,,43,11.0,ok
TIC 270678026,87.7218,-52.1094,4.33,0,,,,,17,10.6,ok
TIC 366439845,126.478,7.5644,4.34,0,,,,,6,8.2,ok
TIC 264974342,126.3979,2.1021,4.35,0,,,,,4,5.3,ok
TIC 238450713,121.2655,-53.1079,4.36,0,,,,,11,9.9,ok
TIC 123699670,115.7372,-45.1767,4.36,0,,,,,8,11.5,ok
TIC 184602707,127.6241,-36.7213,4.36,0,,,,,7,8.1,ok
TIC 358466601,119.0776,-60.5264,4.36,0,,,,,22,11.6,ok
TIC 255686390,98.744,-52.9755,4.38,0,,,,,23,10.9,ok
TIC 38680734,65.4734,-63.3853,4.38,0,,,,,45,9.5,ok
TIC 32406784,117.5441,-9.1834,4.4,0,,,,,4,4.1,ok
TIC 269064487,118.3256,-48.1029,4.41,0,,,,,9,8.1,ok
TIC 278202079,111.4078,-79.0942,4.41,0,,,,,23,9.1,ok
TIC 262580321,132.1081,5.8376,4.42,0,,,,,4,5.9,ok
TIC 127493611,117.0215,-25.9371,4.43,0,,,,,4,5.5,ok
TIC 141810080,92.5633,-74.7544,4.43,0,,,,,45,20.8,ok
TIC 186390425,132.4646,-32.7808,4.43,0,,,,,5,10.4,ok
TIC 180731888,129.4153,-40.4354,4.44,0,,,,,6,11.9,ok
TIC 149304313,83.2489,-64.2275,4.45,0,,,,,40,19.9,ok
TIC 30762159,75.6791,-71.3142,4.46,0,,,,,42,19.4,ok
TIC 111746359,111.1826,-31.8088,4.46,0,,,,,5,10.0,ok
TIC 106412328,109.7136,-26.5858,4.46,0,,,,,6,12.2,ok
TIC 237948257,101.4738,-52.4096,4.47,0,,,,,20,19.1,ok
TIC 321150381,119.5851,2.2254,4.49,0,,,,,?,0.5,erreur
TIC 38699658,66.272,-61.238,4.5,0,,,,,44,19.6,ok
TIC 366355413,125.98,10.6319,4.5,0,,,,,8,20.9,ok
TIC 262533375,130.806,3.3987,4.5,0,,,,,3,10.0,ok
TIC 341188017,118.7213,-57.3026,4.5,0,,,,,14,26.6,ok
TIC 150320620,95.7558,-63.683,4.5,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,29.6,ok
TIC 38574220,63.7022,-62.1912,4.5,0,,,,,42,26.7,ok
TIC 455210607,125.3886,4.9583,4.51,0,,,,,4,16.2,ok
TIC 409825746,126.6742,-12.5348,4.52,0,,,,,6,18.0,ok
TIC 354825493,122.3721,-47.3452,4.52,0,,,,,8,21.4,ok
TIC 348753406,134.1421,-16.7089,4.52,0,,,,,5,9.7,ok
TIC 65903780,108.7129,-27.0382,4.53,0,,,,,6,11.8,ok
TIC 167126852,96.3691,-69.689,4.53,0,,,,,42,20.2,ok
TIC 146976616,124.5726,-35.4517,4.53,0,,,,,7,14.0,ok
TIC 11068680,119.9669,-18.3995,4.54,0,,,,,3,6.3,ok
TIC 306829961,121.982,-68.6169,4.55,0,,,,,38,20.0,ok
TIC 118427067,129.668,-19.7369,4.56,0,,,,,5,9.6,ok
TIC 5214630,112.4642,-23.0243,4.57,0,,,,,3,6.3,ok
TIC 11071764,122.2567,-19.2451,4.57,0,,,,,3,6.3,ok
TIC 185102925,128.6218,-37.6111,4.58,0,,,,,6,12.4,ok
TIC 114477338,114.342,-34.9684,4.58,0,,,,,5,9.9,ok
TIC 170581961,122.8872,-7.7727,4.59,0,,,,,4,8.2,ok
TIC 410205809,133.8019,-18.2411,4.59,0,,,,,5,10.5,ok
TIC 334352535,116.9383,-16.0145,4.6,0,,,,,4,8.1,ok
TIC 346996454,117.4165,-14.0854,4.6,0,,,,,4,7.9,ok
TIC 285695004,130.3046,-47.3171,4.6,0,,,,,7,13.9,ok
TIC 264768896,117.2779,-56.4103,4.6,0,,,,,12,19.7,ok
TIC 127574614,117.2567,-24.9121,4.6,0,,,,,4,8.0,ok
TIC 173530123,112.376,-36.6846,4.61,0,,,,,6,12.1,ok
TIC 95749878,131.5284,-11.0067,4.61,0,,,,,5,9.8,ok
TIC 65052060,107.5804,-27.4915,4.63,0,,,,,6,11.6,ok
TIC 64841664,107.429,-27.8833,4.63,0,,,,,6,12.1,ok
TIC 20086799,137.3981,-8.7877,4.63,0,,,,,4,7.6,ok
TIC 81285690,122.8578,-42.9873,4.63,0,,,,,8,15.3,ok
TIC 151845521,119.417,-30.3345,4.63,0,,,,,5,10.1,ok
TIC 150796339,118.0637,-34.7039,4.64,0,,,,,5,9.6,ok
TIC 149844355,135.4913,-0.4822,4.64,0,,,,,5,9.7,ok
TIC 23037766,109.5766,-36.7339,4.64,0,,,,,6,11.7,ok
TIC 110798652,114.7077,-26.8037,4.65,0,,,,,4,8.0,ok
TIC 182776916,124.4423,-36.0676,4.67,0,,,,,7,14.1,ok
TIC 54137341,117.9424,-13.9003,4.67,0,,,,,4,8.1,ok
TIC 393806122,131.5883,1.6322,4.69,0,,,,,3,6.0,ok
TIC 334057598,116.4869,-14.5638,4.7,0,,,,,4,8.1,ok
TIC 456821664,113.3317,-19.413,4.7,0,,,,,3,6.2,ok
TIC 170225363,102.4776,-46.6122,4.71,0,,,,,8,15.4,ok
TIC 131569323,118.161,-38.8628,4.71,0,,,,,6,11.7,ok
TIC 65803653,108.5633,-26.3525,4.72,0,,,,,6,11.6,ok
TIC 260507093,96.767,-58.0021,4.74,0,,,,,43,19.7,ok
TIC 319433485,100.2177,-52.4333,4.75,0,,,,,21,19.0,ok
TIC 260372062,95.4196,-56.3624,4.76,0,,,,,41,19.6,ok
TIC 109979453,113.8449,-28.3694,4.76,0,,,,,4,8.2,ok
TIC 142108949,99.4236,-77.5384,4.76,0,,,,,42,18.8,ok
TIC 110606015,114.5752,-25.3649,4.76,0,,,,,4,8.1,ok
TIC 30110465,73.3771,-66.6753,4.77,0,,,,,42,19.3,ok
TIC 149672905,116.3938,-34.1616,4.78,0,,,,,5,9.9,ok
TIC 110798661,114.7056,-26.8017,4.79,0,,,,,4,8.0,ok
TIC 126263146,115.7006,-26.3515,4.79,0,,,,,4,8.2,ok
TIC 123032108,113.4594,-43.1137,4.79,0,,,,,6,11.4,ok
TIC 2226189,133.8821,-27.6825,4.79,0,,,,,4,8.1,ok
TIC 132639481,119.8675,-39.297,4.79,0,,,,,8,15.8,ok
TIC 419237698,120.7672,-32.4635,4.79,0,,,,,5,9.7,ok
TIC 92740216,128.921,-52.3222,4.8,0,,,,,9,17.5,ok
TIC 141933991,117.929,-21.1734,4.8,0,,,,,4,8.3,ok
TIC 296454449,125.4769,-17.5864,4.8,0,,,,,5,10.2,ok
TIC 146544489,123.995,-35.9032,4.8,0,,,,,7,13.9,ok
TIC 88632544,121.9222,-3.4067,4.82,0,,,,,4,11.1,ok
TIC 238137143,105.9728,-49.583,4.84,0,,,,,11,21.0,ok
TIC 153725949,121.1359,-25.6998,4.84,0,,,,,3,7.0,ok
TIC 143478622,125.3384,-20.0791,4.85,0,,,,,5,10.1,ok
TIC 13739185,133.6593,-11.3774,4.85,0,,,,,4,7.9,ok
TIC 106899094,110.422,-24.2326,4.85,0,,,,,5,10.0,ok
TIC 355275755,108.6589,-48.2719,4.85,0,,,,,10,18.7,ok
TIC 349647610,112.2143,-64.5099,4.86,0,,,,,44,19.5,ok
TIC 108186406,112.0081,-26.8389,4.86,0,,,,,?,0.6,erreur
TIC 140349824,126.9017,-53.0883,4.86,0,,,,,?,1028.3,timeout
TIC 149768287,130.539,-3.05,4.87,0,,,,,5,10.1,ok
TIC 430503597,130.7806,-45.8085,4.87,0,,,,,7,13.9,ok
TIC 140694167,128.3761,-46.9706,4.88,0,,,,,8,15.6,ok
TIC 255560740,96.2015,-52.8062,4.89,0,,,,,20,19.1,ok
TIC 260972404,75.0546,-78.3,4.89,0,,,,,36,19.8,ok
TIC 146264536,123.5549,-35.4899,4.89,0,,,,,6,12.2,ok
TIC 109728592,113.6446,-27.0118,4.89,0,,,,,4,7.9,ok
TIC 38759751,66.9416,-62.5212,4.89,0,,,,,43,19.6,ok
TIC 382630542,118.6227,-61.8717,4.89,0,,,,,27,19.6,ok
TIC 81295437,123.0252,-43.4004,4.89,0,,,,,8,16.2,ok
TIC 238425367,121.1766,-50.5904,4.9,0,,,,,8,15.4,ok
TIC 334352580,116.9105,-15.9907,4.9,0,,,,,4,8.1,ok
