nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 243279536,288.4796,57.7047,4.01,0,,,,,36,19.2,ok
TIC 392479154,55.678,59.9694,4.05,0,,,,,3,15.3,ok
TIC 252321421,74.2898,59.1202,4.05,0,,,,,4,18.6,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,19.2,ok
TIC 85287514,52.5809,71.8639,4.08,0,,,,,8,15.6,ok
TIC 321742325,84.1467,54.4286,4.09,0,,,,,3,6.4,ok
TIC 308912591,87.8573,32.1247,4.09,0,,,,,6,22.9,ok
TIC 441804568,265.4848,72.1474,4.12,0,,,,,39,19.2,ok
TIC 390806332,44.1027,64.3324,4.12,0,,,,,5,10.3,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,18.8,ok
TIC 286031430,69.9778,53.0794,4.12,0,,50.5,rejete,variabilite_continue;eclipse_secondaire,4,12.1,ok
TIC 239676617,65.1025,34.5667,4.13,0,,,,,3,7.4,ok
TIC 409104974,79.7891,40.0954,4.13,0,,,,,4,9.2,ok
TIC 281601266,72.8056,68.1688,4.13,0,,,,,4,8.1,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,18.9,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,19.2,ok
TIC 367073010,339.305,75.3719,4.16,0,,,,,9,17.8,ok
TIC 219895046,262.9909,68.1358,4.19,0,,,,,36,18.6,ok
TIC 339537188,93.2128,65.7182,4.2,0,,,,,5,10.7,ok
TIC 379202111,93.9192,59.9988,4.2,0,,,,,4,7.7,ok
TIC 399788684,278.1438,57.0456,4.21,0,,,,,40,18.2,ok
TIC 440352588,89.2781,45.5094,4.21,0,,,,,3,7.0,ok
TIC 243337598,290.067,57.6452,4.21,0,,,,,30,18.6,ok
TIC 266882992,61.6459,50.3511,4.27,0,,,,,3,6.2,ok
TIC 281696989,73.5126,66.3427,4.27,0,,,,,1,3.0,ok
TIC 311996235,88.1672,33.9175,4.28,0,,,,,7,13.2,ok
TIC 366558961,332.0684,72.7685,4.29,0,,,,,14,19.3,ok
TIC 471011933,236.015,77.7945,4.29,0,,,,,22,19.1,ok
TIC 284359863,287.9194,56.8595,4.29,0,,,,,34,19.0,ok
TIC 467335635,325.7661,72.3199,4.29,0,,,,,15,19.3,ok
TIC 69992513,77.9097,29.9034,4.31,0,,,,,4,8.2,ok
TIC 233195546,264.2379,68.7598,4.34,0,,,,,39,18.3,ok
TIC 230080609,245.4527,69.1093,4.34,0,,,,,41,19.1,ok
TIC 84772237,64.4331,62.3466,4.36,0,,,,,4,7.8,ok
TIC 383553764,263.0551,86.5868,4.36,0,,,,,12,19.0,ok
TIC 102612255,61.5134,68.68,4.37,0,,,,,6,11.7,ok
TIC 160222436,259.2271,89.0377,4.37,0,,,,,12,18.7,ok
TIC 199612990,249.5019,56.0159,4.37,0,,,,,21,18.9,ok
