nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 140692280,73.7973,-74.9365,4.05,0,,,,,42,9.8,ok
TIC 184398869,29.2928,-47.3852,4.07,0,,,,,8,8.3,ok
TIC 141280255,82.9737,-76.3396,4.11,0,,,,,42,9.9,ok
TIC 204351364,347.479,-22.4576,4.12,0,,,,,4,4.0,ok
TIC 382419388,34.9763,-55.9446,4.13,0,,,,,7,7.1,ok
TIC 177179102,104.9603,-67.9151,4.13,0,,,,,43,9.1,ok
TIC 65263274,359.8661,-29.4852,4.14,0,,,,,4,3.9,ok
TIC 92135061,355.616,-15.4481,4.14,0,,,,,4,3.9,ok
TIC 358232450,17.0963,-55.2456,4.17,0,,,,,5,4.7,ok
TIC 439397894,0.9352,-17.3359,4.17,0,,,,,3,3.1,ok
TIC 278987417,101.8279,-55.5399,4.17,0,,,,,37,8.4,ok
TIC 167088607,95.6599,-69.9839,4.18,0,,,,,40,9.0,ok
TIC 47336389,340.5922,-29.3611,4.18,0,,,,,3,3.1,ok
TIC 234524385,15.6789,-65.4561,4.19,0,,,,,8,7.3,ok
TIC 281703963,10.8384,-57.463,4.21,0,,26.2,rejete,variabilite_continue;eclipse_secondaire,10,15.0,ok
TIC 47296054,340.1641,-27.0437,4.22,0,,,,,4,3.9,ok
TIC 381949122,76.3775,-57.4721,4.22,0,,,,,45,8.2,ok
TIC 12931537,345.3312,-28.854,4.22,0,,,,,4,4.6,ok
TIC 207149774,45.8685,-58.9331,4.24,0,,,,,7,6.8,ok
TIC 92132150,355.4409,-17.8166,4.24,0,,,,,4,4.5,ok
TIC 92136299,355.6811,-14.5452,4.26,0,,,,,5,4.7,ok
TIC 155776548,347.2731,-30.134,4.26,0,,,,,4,4.0,ok
TIC 149542947,86.1929,-65.7355,4.26,0,,,,,33,9.3,ok
TIC 234309613,35.4366,-68.6594,4.26,0,,,,,11,8.7,ok
TIC 228382044,357.6389,-14.4016,4.28,0,,,,,5,4.6,ok
TIC 12470194,3.4263,-26.0227,4.28,0,,,,,4,8.4,ok
TIC 260605873,97.3684,-56.8526,4.29,0,,,,,44,12.9,ok
TIC 12433730,2.8934,-27.7997,4.33,0,,,,,4,3.8,ok
TIC 382198789,81.5803,-58.9123,4.36,0,,,,,43,9.1,ok
TIC 197831580,54.4357,-55.3963,4.36,0,,,,,9,8.1,ok
TIC 13137474,349.2867,-28.4388,4.38,0,,,,,4,3.8,ok
TIC 255686390,98.7441,-52.9755,4.39,0,,,,,23,8.9,ok
TIC 259862349,39.8987,-68.2669,4.41,0,,,,,12,8.8,ok
TIC 224244458,353.2434,-37.8181,4.41,0,,,,,4,4.0,ok
TIC 270377675,345.0244,-25.1646,4.42,0,,,,,4,4.1,ok
TIC 38680734,65.4731,-63.3855,4.43,0,,,,,45,8.3,ok
TIC 150320620,95.7559,-63.683,4.43,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,13.9,ok
TIC 149018345,3.8431,-32.0453,4.46,0,,,,,4,3.8,ok
TIC 30762159,75.6791,-71.3143,4.46,0,,,,,42,8.4,ok
TIC 246847023,5.3803,-28.9818,4.46,0,,,,,4,3.9,ok
TIC 231279752,42.4204,-52.7586,4.47,0,,,,,7,6.8,ok
TIC 289625050,2.1396,-17.5784,4.47,0,,,,,3,3.1,ok
TIC 237906898,21.2723,-64.3696,4.48,0,,,,,8,7.4,ok
TIC 206663039,343.1293,-32.876,4.49,0,,,,,4,3.9,ok
TIC 271503437,7.8905,-62.9658,4.49,0,,,,,10,9.2,ok
TIC 232074535,28.7349,-67.6469,4.5,0,,,,,4,4.3,ok
TIC 214664574,349.7793,-13.4589,4.5,0,,,,,7,6.4,ok
