nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,12.2,ok
TIC 65263274,359.8662,-29.4852,4.04,0,,,,,4,4.7,ok
TIC 184398869,29.2929,-47.3852,4.06,0,,,,,8,9.5,ok
TIC 234309613,35.4365,-68.6594,4.07,0,,,,,11,10.8,ok
TIC 140692280,73.7973,-74.9365,4.07,0,,,,,42,10.3,ok
TIC 199733788,22.3773,-46.7563,4.09,0,,,,,8,9.0,ok
TIC 92135061,355.616,-15.4482,4.1,0,,,,,4,4.8,ok
TIC 92132150,355.4409,-17.8165,4.1,0,,,,,4,4.6,ok
TIC 230981234,24.1869,-58.271,4.12,0,,,,,6,6.3,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,10.4,ok
TIC 149542947,86.1928,-65.7355,4.14,0,,,,,33,12.3,ok
TIC 167088607,95.6599,-69.9838,4.15,0,,,,,40,10.8,ok
TIC 201234655,359.733,-52.7454,4.15,0,,,,,10,10.9,ok
TIC 201859220,37.5652,-57.8093,4.16,0,,,,,5,6.2,ok
TIC 259862349,39.8987,-68.2669,4.2,0,,,,,12,11.1,ok
TIC 381949122,76.3774,-57.472,4.22,0,,,,,45,10.5,ok
TIC 141280255,82.9736,-76.3394,4.23,0,,,,,42,10.9,ok
TIC 12433730,2.8935,-27.7996,4.24,0,,,,,4,4.4,ok
TIC 234524385,15.6789,-65.4561,4.24,0,,,,,8,8.7,ok
TIC 260605873,97.3683,-56.8526,4.24,0,,,,,44,10.7,ok
TIC 155776548,347.2732,-30.134,4.26,0,,,,,4,4.6,ok
TIC 382419388,34.9764,-55.9447,4.28,0,,,,,7,8.3,ok
TIC 271503437,7.8905,-62.9659,4.28,0,,,,,10,11.3,ok
TIC 228382044,357.6389,-14.4016,4.29,0,,,,,5,5.7,ok
TIC 382198789,81.5802,-58.9123,4.32,0,,,,,43,11.0,ok
TIC 262843771,52.3493,-62.9354,4.33,0,,,,,12,10.8,ok
TIC 246847023,5.3802,-28.9819,4.35,0,,,,,4,6.6,ok
TIC 12931537,345.3312,-28.8541,4.36,0,,,,,4,4.7,ok
TIC 289625050,2.1397,-17.5784,4.36,0,,,,,3,3.8,ok
TIC 62378486,6.5907,-18.6937,4.36,0,,,,,2,2.4,ok
TIC 281703963,10.8384,-57.463,4.37,0,,26.2,rejete,variabilite_continue;eclipse_secondaire,10,15.6,ok
TIC 255686390,98.744,-52.9755,4.38,0,,,,,23,10.7,ok
TIC 38680734,65.4733,-63.3854,4.38,0,,,,,45,10.8,ok
TIC 289673491,2.8156,-15.4695,4.39,0,,,,,2,2.7,ok
TIC 12470194,3.4263,-26.0228,4.39,0,,,,,4,5.0,ok
TIC 142163992,36.7465,-47.7039,4.39,0,,,,,6,6.9,ok
TIC 237906898,21.2724,-64.3696,4.41,0,,,,,8,8.6,ok
TIC 229092427,18.8018,-45.5306,4.43,0,,,,,7,7.8,ok
TIC 141810080,92.563,-74.7543,4.43,0,,,,,45,10.7,ok
TIC 271503441,7.8872,-62.9585,4.44,0,,,,,10,10.7,ok
TIC 406406121,341.8874,-19.6146,4.44,0,,,,,6,6.6,ok
TIC 149304313,83.2488,-64.2275,4.45,0,,,,,40,10.7,ok
TIC 197831580,54.4358,-55.3963,4.45,0,,,,,9,10.5,ok
TIC 340704441,8.4208,-29.5584,4.45,0,,,,,3,3.9,ok
TIC 30762159,75.6791,-71.3142,4.46,0,,,,,42,10.5,ok
TIC 13137474,349.2867,-28.4389,4.46,0,,,,,4,4.3,ok
TIC 214664574,349.7796,-13.4592,4.47,0,,,,,7,7.4,ok
TIC 237948257,101.4738,-52.4096,4.47,0,,,,,20,10.5,ok
TIC 316805379,355.1583,-32.0734,4.47,0,,,,,4,4.6,ok
TIC 149019524,4.0377,-31.4465,4.48,0,,,,,4,4.6,ok
TIC 38699658,66.272,-61.2381,4.5,0,,,,,44,10.3,ok
TIC 224244458,353.2434,-37.8181,4.5,0,,,,,4,4.5,ok
TIC 150320620,95.7558,-63.683,4.5,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,13.9,ok
TIC 38574220,63.7022,-62.1912,4.5,0,,,,,42,10.7,ok
TIC 63835332,14.6516,-29.3574,4.5,0,,,,,3,3.3,ok
TIC 50308940,30.4681,-74.4458,4.5,0,,,,,12,11.7,ok
TIC 358232450,17.0964,-55.2456,4.5,0,,,,,5,6.0,ok
TIC 41863903,21.1701,-41.4928,4.51,0,,,,,6,6.9,ok
TIC 52194638,18.9486,-68.8753,4.52,0,,,,,8,9.3,ok
TIC 167126852,96.3691,-69.6891,4.53,0,,,,,42,10.8,ok
TIC 180551118,15.3266,-38.9162,4.54,0,,,,,4,4.7,ok
TIC 402311665,33.8699,-67.7464,4.54,0,,,,,8,8.5,ok
TIC 270377675,345.0244,-25.1646,4.54,0,,,,,4,4.9,ok
TIC 9055005,349.8505,-18.0753,4.55,0,,,,,3,3.5,ok
TIC 306829961,121.982,-68.6169,4.55,0,,,,,38,10.3,ok
TIC 144276313,353.7694,-42.6151,4.56,0,,,,,6,6.8,ok
TIC 92136299,355.6812,-14.5453,4.56,0,,,,,5,5.9,ok
TIC 201922554,41.0615,-54.3012,4.57,0,,,,,7,8.3,ok
TIC 234547938,16.8287,-61.7754,4.59,0,,,,,10,10.7,ok
TIC 111750740,343.6881,-16.2725,4.59,0,,,,,6,7.1,ok
TIC 439397894,0.9351,-17.336,4.59,0,,,,,3,3.7,ok
