nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,19.2,ok
TIC 469811127,300.1499,-72.9114,4.0,0,,,,,10,20.7,ok
TIC 368561968,267.8851,-40.7728,4.03,0,,,,,4,8.5,ok
TIC 149185599,265.713,-36.9457,4.05,0,,,,,3,7.2,ok
TIC 207458362,243.3697,-54.6306,4.06,0,,,,,6,13.3,ok
TIC 140692280,73.7974,-74.9365,4.07,0,,,,,42,18.2,ok
TIC 402750321,224.4688,-76.6628,4.08,0,,,,,8,17.2,ok
TIC 74742533,265.8289,-57.724,4.11,0,,,,,8,17.7,ok
TIC 149542947,86.1927,-65.7355,4.14,0,,,,,33,18.5,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,18.3,ok
TIC 318179763,309.5776,-81.2893,4.14,0,,,,,8,17.0,ok
TIC 188405014,258.6152,-39.7667,4.14,0,,,,,4,9.8,ok
TIC 402453271,247.7055,-61.6336,4.15,0,,,,,8,17.0,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,22.3,ok
TIC 303696290,272.1454,-63.6698,4.16,0,,,,,9,19.1,ok
TIC 447097898,238.8732,-68.603,4.18,0,,,,,8,20.2,ok
TIC 451606344,283.6907,-87.6067,4.19,0,,,,,7,15.7,ok
TIC 315864978,244.9285,-51.0346,4.19,0,,,,,3,7.6,ok
TIC 170602411,253.501,-57.9103,4.21,0,,,,,4,9.8,ok
TIC 301404113,256.1403,-68.2788,4.22,0,,,,,8,19.4,ok
TIC 323350946,131.4788,-79.5038,4.22,0,,,,,10,21.6,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,17.8,ok
TIC 141280255,82.974,-76.3392,4.23,0,,,,,42,18.4,ok
TIC 260605873,97.3683,-56.8526,4.24,0,,,,,44,18.5,ok
TIC 382018068,257.676,-44.5581,4.26,0,,,,,6,13.1,ok
TIC 214455108,261.5003,-50.6335,4.28,0,,,,,6,12.9,ok
TIC 410255832,358.0248,-82.0189,4.29,0,,,,,8,15.3,ok
TIC 382198789,81.5801,-58.9123,4.32,0,,,,,43,18.7,ok
