nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 139064195,184.1252,33.0609,4.0,0,,,,,2,3.2,ok
TIC 141206921,186.0064,51.5623,4.0,0,,,,,6,5.3,ok
TIC 39174620,184.0316,40.66,4.01,0,,,,,2,2.2,ok
TIC 243279536,288.4796,57.7046,4.01,0,,,,,36,9.0,ok
TIC 159164208,188.7823,18.3772,4.04,0,,,,,2,2.2,ok
TIC 180624632,198.4285,40.153,4.05,0,,,,,4,3.8,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,9.3,ok
TIC 165370745,200.7727,47.0021,4.06,0,,,,,5,4.5,ok
TIC 82311348,176.3957,35.8945,4.07,0,,,,,2,2.3,ok
TIC 141266294,184.0854,23.9454,4.11,0,,,,,2,2.3,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,9.5,ok
TIC 441804568,265.4848,72.1472,4.12,0,,,,,39,9.5,ok
TIC 168708816,214.0942,46.0893,4.12,0,,,,,6,5.6,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,8.6,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,9.8,ok
TIC 357390132,218.6647,49.3687,4.19,0,,,,,6,5.5,ok
TIC 219895046,262.9909,68.1358,4.19,0,,,,,36,9.8,ok
TIC 243337598,290.0671,57.6452,4.21,0,,,,,30,9.4,ok
TIC 10219457,186.4616,39.0184,4.21,0,,,,,3,3.1,ok
TIC 399788684,278.1438,57.0455,4.21,0,,,,,40,9.5,ok
TIC 199634926,250.7329,54.9036,4.22,0,,,,,20,9.6,ok
TIC 198485474,193.3236,21.2448,4.24,0,,,,,2,2.3,ok
TIC 240173727,168.9662,13.3075,4.25,0,,,,,5,4.9,ok
TIC 158579411,222.8587,59.2948,4.25,0,,,,,8,7.1,ok
TIC 328961385,185.6262,25.8461,4.28,0,,,,,2,2.4,ok
TIC 450335368,192.9246,27.5407,4.28,0,,,,,2,2.2,ok
TIC 284359863,287.9194,56.8595,4.29,0,,,,,34,9.3,ok
TIC 355927841,218.129,55.3979,4.3,0,,,,,8,7.6,ok
TIC 230080609,245.4526,69.1093,4.34,0,,,,,41,9.5,ok
TIC 310362802,213.3715,51.7899,4.34,0,,,,,6,5.7,ok
TIC 233195546,264.2379,68.76,4.34,0,,,,,39,9.3,ok
TIC 199612990,249.5019,56.016,4.37,0,,,,,21,9.1,ok
TIC 269664165,301.2223,68.0271,4.38,0,,,,,39,9.0,ok
TIC 87553666,189.2428,17.0894,4.38,0,,,,,2,2.1,ok
TIC 219040063,208.334,52.323,4.38,0,,,,,5,4.7,ok
TIC 137841692,226.5702,54.5564,4.4,0,,,,,7,6.4,ok
TIC 289622310,254.0105,65.1351,4.41,0,,,,,41,9.6,ok
TIC 424391070,281.445,74.0861,4.43,0,,,,,39,9.4,ok
TIC 180651551,199.3846,40.5727,4.44,0,,41.8,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_3.3Rjup,4,6.4,ok
TIC 22817261,203.6999,37.1824,4.45,0,,,,,5,4.1,ok
TIC 199661915,251.3243,56.7822,4.46,0,,,,,27,10.0,ok
TIC 272679177,234.4122,69.2837,4.49,0,,,,,27,9.6,ok
TIC 198236604,248.7522,60.4682,4.51,0,,,,,41,9.4,ok
TIC 202510300,231.964,60.6702,4.52,0,,,,,10,8.8,ok
TIC 180669083,200.0785,40.1505,4.52,0,,,,,4,3.9,ok
TIC 313425217,240.7887,59.4105,4.53,0,,,,,19,9.4,ok
TIC 397432966,180.2183,6.6141,4.54,0,,,,,3,3.1,ok
TIC 105512375,178.8081,36.7561,4.54,0,,,,,2,2.4,ok
TIC 138975175,188.4123,33.2474,4.55,0,,,,,2,2.3,ok
TIC 67505239,172.4241,15.413,4.55,0,,,,,5,5.0,ok
TIC 441813918,267.3636,76.9644,4.55,0,,,,,40,9.4,ok
TIC 310381204,214.0399,51.3678,4.55,0,,,,,6,5.8,ok
TIC 396928591,171.2449,11.4302,4.56,0,,,,,3,3.1,ok
TIC 230087102,247.0877,67.044,4.56,0,,,,,42,9.3,ok
TIC 233121747,273.4794,64.3975,4.56,0,,,,,36,9.6,ok
TIC 286924288,203.6124,49.0161,4.57,0,,,,,6,5.9,ok
TIC 229979857,290.1673,65.7148,4.57,0,,,,,41,9.4,ok
