nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 101255849,56.0798,32.2882,4.0,0,,,,,6,17.6,ok
TIC 63790159,34.3289,33.8469,4.0,0,,,,,3,8.6,ok
TIC 366633108,332.4524,72.3412,4.0,0,,,,,14,26.4,ok
TIC 419531713,8.25,62.9318,4.01,0,,,,,?,0.6,erreur
TIC 117613920,49.0508,50.9376,4.02,0,,,,,3,8.6,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,27.6,ok
TIC 422656102,349.657,68.1115,4.07,0,,,,,9,24.4,ok
TIC 2022481918,330.9504,64.6285,4.1,0,,,,,1,3.2,ok
TIC 285534579,12.8182,61.8055,4.1,0,,,,,6,15.5,ok
TIC 265186608,349.849,62.7398,4.12,0,,,,,9,24.2,ok
TIC 390806332,44.1027,64.3324,4.12,0,,,,,5,13.6,ok
TIC 441804568,265.4848,72.1474,4.12,0,,,,,39,27.4,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,26.8,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,30.8,ok
TIC 461522596,342.8928,85.0464,4.14,0,,,,,12,27.2,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,27.2,ok
TIC 410501448,25.9154,50.6887,4.16,0,,,,,3,8.6,ok
TIC 236982345,305.2981,63.9802,4.18,0,,,,,21,26.1,ok
TIC 470820211,23.3572,58.3273,4.19,0,,,,,3,8.7,ok
TIC 203102479,38.3698,45.6545,4.19,0,,,,,3,8.5,ok
TIC 427550855,345.8873,67.2093,4.19,0,,,,,9,22.9,ok
TIC 416050828,49.0188,45.346,4.21,0,,,,,3,8.2,ok
TIC 332680754,20.0205,58.2316,4.21,0,,,,,2,5.6,ok
TIC 399788684,278.1438,57.0456,4.21,0,,,,,40,27.0,ok
TIC 378652092,0.9653,66.7121,4.22,0,,,,,6,16.1,ok
TIC 331391396,17.7779,55.1498,4.22,0,,,,,2,5.5,ok
TIC 427950867,353.7461,71.642,4.23,0,,,,,7,18.5,ok
TIC 292938814,34.3873,44.3049,4.23,0,,,,,3,8.5,ok
TIC 285937814,54.1226,48.1925,4.24,0,,,,,2,5.7,ok
