nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 368561968,267.885,-40.7729,4.03,0,,,,,4,5.1,ok
TIC 234997609,350.7378,-60.0559,4.04,0,,,,,5,4.6,ok
TIC 184398869,29.2931,-47.3852,4.06,0,,,,,8,10.4,ok
TIC 199733788,22.3773,-46.7563,4.09,0,,,,,8,7.7,ok
TIC 166580852,312.8752,-51.6082,4.1,0,,,,,4,4.9,ok
TIC 394007775,329.4801,-54.9926,4.11,0,,,,,7,7.4,ok
TIC 62119727,290.6596,-44.4591,4.11,0,,,,,5,5.1,ok
TIC 74742533,265.8289,-57.724,4.11,0,,,,,8,7.5,ok
TIC 230981234,24.187,-58.271,4.12,0,,,,,6,5.5,ok
TIC 61732312,289.0906,-45.466,4.13,0,,,,,5,5.8,ok
TIC 80015851,297.5587,-47.5575,4.14,0,,,,,5,5.9,ok
TIC 201234655,359.7331,-52.7454,4.15,0,,,,,10,9.7,ok
TIC 231622072,316.3096,-54.7273,4.16,0,,,,,6,6.6,ok
TIC 303696290,272.1454,-63.67,4.16,0,,,,,9,8.6,ok
TIC 424986661,293.9883,-53.0084,4.17,0,,,,,5,6.1,ok
TIC 140477430,20.8789,-30.9459,4.17,0,,,,,4,4.8,ok
TIC 469933293,351.0555,-51.8914,4.2,0,,,,,5,5.4,ok
TIC 101780227,303.5796,-52.4462,4.24,0,,,,,4,5.3,ok
TIC 339129239,293.8664,-62.7595,4.25,0,,,,,7,9.0,ok
TIC 320359912,295.8066,-56.2606,4.25,0,,,,,6,6.8,ok
TIC 382018068,257.676,-44.5582,4.26,0,,,,,6,6.7,ok
TIC 100708841,311.0116,-51.9214,4.27,0,,,,,4,4.1,ok
TIC 271503437,7.8908,-62.9659,4.28,0,,,,,10,11.6,ok
TIC 214455108,261.5003,-50.6335,4.28,0,,,,,6,6.5,ok
TIC 352350404,300.4693,-66.9445,4.29,0,,,,,7,7.9,ok
TIC 651236339,44.5679,-40.3046,4.29,0,,,,,3,5.4,ok
TIC 410118760,327.6961,-69.6294,4.3,0,,,,,10,10.2,ok
TIC 219323708,331.4634,-59.6365,4.31,0,,,,,10,10.0,ok
TIC 406098838,283.1656,-52.1081,4.33,0,,,,,4,4.8,ok
TIC 96745915,265.1004,-49.4169,4.35,0,,,,,6,5.8,ok
TIC 62189739,291.0898,-43.7221,4.35,0,,,,,5,6.0,ok
TIC 376669357,292.7961,-68.434,4.35,0,,,,,10,13.3,ok
TIC 32354173,25.5353,-32.327,4.35,0,,,,,4,7.5,ok
TIC 375232307,283.0543,-62.1877,4.37,0,,,,,9,11.5,ok
TIC 281703963,10.8384,-57.463,4.37,0,,26.2,rejete,variabilite_continue;eclipse_secondaire,10,17.3,ok
TIC 316338236,280.3144,-37.4847,4.37,0,,,,,3,4.7,ok
TIC 142163992,36.7465,-47.7039,4.39,0,,,,,6,7.4,ok
TIC 79394646,319.9679,-53.4499,4.39,0,,,,,6,7.3,ok
TIC 320003784,292.988,-54.1653,4.42,0,,,,,5,5.6,ok
