nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 141206921,186.0064,51.5623,4.0,0,,,,,6,10.0,ok
TIC 243279536,288.4795,57.7046,4.01,0,,,,,36,15.0,ok
TIC 39174620,184.0316,40.66,4.01,0,,,,,?,0.4,erreur
TIC 180675145,200.9748,37.0339,4.01,0,,,,,1,2.2,ok
TIC 180624632,198.4285,40.153,4.05,0,,,,,4,7.0,ok
TIC 237084695,307.396,62.994,4.05,0,,,,,16,16.0,ok
TIC 165370745,200.7727,47.0021,4.06,0,,,,,5,34.9,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,15.1,ok
TIC 165602000,316.7607,38.7713,4.06,0,,,,,7,11.4,ok
TIC 167407697,319.354,39.3947,4.1,0,,,,,7,11.4,ok
TIC 441804568,265.4848,72.1471,4.12,0,,,,,39,16.1,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,15.8,ok
TIC 168708816,214.0941,46.0894,4.12,0,,,,,6,9.4,ok
TIC 351295818,300.34,50.1047,4.14,0,,,,,12,17.1,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,15.1,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,15.6,ok
TIC 27014182,294.1105,50.2229,4.17,0,,,,,13,16.7,ok
TIC 233798897,303.3502,56.5683,4.18,0,,,,,13,15.5,ok
TIC 236982345,305.2981,63.9802,4.18,0,,,,,21,15.6,ok
TIC 357390132,218.6646,49.3687,4.19,0,,,,,6,8.7,ok
TIC 219895046,262.9909,68.1359,4.19,0,,,,,36,16.0,ok
TIC 243337598,290.0671,57.6452,4.21,0,,,,,30,15.1,ok
TIC 10219457,186.4616,39.0184,4.21,0,,,,,3,5.1,ok
TIC 199634926,250.7329,54.9036,4.22,0,,,,,20,15.8,ok
TIC 158579411,222.8585,59.2949,4.25,0,,,,,8,12.3,ok
TIC 421448572,314.8564,59.4387,4.26,0,,,,,10,15.6,ok
TIC 366850987,311.9553,47.8317,4.27,0,,,,,8,13.0,ok
TIC 284359863,287.9195,56.8595,4.29,0,,,,,34,15.5,ok
TIC 355927841,218.129,55.3979,4.3,0,,,,,?,0.4,erreur
TIC 295296524,303.2076,49.451,4.3,0,,,,,9,14.6,ok
TIC 341441461,325.1628,54.3246,4.32,0,,,,,8,12.0,ok
TIC 310362802,213.3715,51.7899,4.34,0,,,,,6,9.1,ok
TIC 230080609,245.4526,69.1093,4.34,0,,,,,41,15.2,ok
TIC 233195546,264.2379,68.7601,4.34,0,,,,,39,15.5,ok
TIC 136704493,317.62,47.6547,4.35,0,,,,,8,13.0,ok
TIC 329329553,314.4715,44.7881,4.35,0,,,,,8,12.9,ok
TIC 256801656,301.3888,61.9959,4.37,0,,,,,23,15.4,ok
TIC 335624186,333.0084,60.7592,4.37,0,,,,,8,12.8,ok
TIC 199612990,249.5019,56.016,4.37,0,,,,,21,15.3,ok
TIC 267659086,311.7544,58.4167,4.38,0,,,,,12,16.0,ok
TIC 219040063,208.334,52.323,4.38,0,,,,,5,8.1,ok
TIC 269664165,301.2222,68.0271,4.38,0,,,,,39,15.0,ok
TIC 240267285,322.3627,46.5413,4.39,0,,,,,6,9.7,ok
TIC 249747565,339.3428,51.5444,4.39,0,,,,,8,12.8,ok
TIC 137841692,226.5702,54.5564,4.4,0,,,,,7,10.8,ok
TIC 409163906,327.3292,61.2726,4.42,0,,,,,10,15.8,ok
TIC 424391070,281.445,74.0861,4.43,0,,,,,39,16.1,ok
TIC 180651551,199.3845,40.5727,4.44,0,,,,,?,0.4,erreur
TIC 467429500,336.1291,49.4764,4.45,0,,,,,7,11.7,ok
TIC 22817261,203.6999,37.1823,4.45,0,,,,,5,7.3,ok
TIC 236882599,303.3656,60.6409,4.45,0,,,,,16,15.6,ok
TIC 153990174,204.295,71.2422,4.45,0,,,,,10,16.5,ok
TIC 26665833,292.8302,50.307,4.46,0,,,,,13,16.6,ok
TIC 199661915,251.3243,56.7822,4.46,0,,,,,27,15.7,ok
TIC 405591045,324.4801,62.0819,4.47,0,,,,,10,15.4,ok
TIC 364911460,301.2785,51.8396,4.48,0,,,,,12,16.4,ok
TIC 272679177,234.4121,69.2837,4.49,0,,,,,27,15.6,ok
TIC 198236604,248.7522,60.4682,4.51,0,,,,,41,15.8,ok
TIC 395784684,326.6984,49.3095,4.52,0,,,,,?,0.5,erreur
TIC 202510300,231.964,60.6702,4.52,0,,,,,10,15.6,ok
TIC 180669083,200.0785,40.1505,4.52,0,,,,,4,6.2,ok
TIC 313425217,240.7887,59.4105,4.53,0,,,,,19,15.3,ok
TIC 310381204,214.0398,51.3678,4.55,0,,,,,6,9.4,ok
TIC 441813918,267.3637,76.9645,4.55,0,,,,,40,15.5,ok
TIC 233121747,273.4798,64.3975,4.56,0,,,,,36,15.6,ok
TIC 230087102,247.0877,67.044,4.56,0,,,,,42,15.5,ok
TIC 229979857,290.1673,65.7148,4.57,0,,,,,41,15.9,ok
TIC 286924288,203.6123,49.0162,4.57,0,,,,,6,9.6,ok
TIC 202505374,230.6598,63.3408,4.57,0,,,,,13,15.4,ok
TIC 202427680,227.0806,65.7888,4.58,0,,,,,12,15.3,ok
TIC 297525434,313.3275,45.1817,4.59,0,,,,,8,13.2,ok
TIC 219777482,263.7519,61.8713,4.6,0,,,,,40,16.0,ok
TIC 395451714,326.3016,52.2676,4.6,0,,,,,5,8.4,ok
TIC 160600809,244.374,75.757,4.61,0,,114.5,rejete,variabilite_continue;eclipse_secondaire,35,25.9,ok
TIC 229686919,263.0685,55.1733,4.61,0,,,,,42,15.8,ok
TIC 229534764,195.1837,56.3664,4.61,0,,,,,?,0.4,erreur
