nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 243279536,288.4796,57.7046,4.01,0,,,,,36,19.6,ok
TIC 148917425,188.3696,69.7883,4.02,0,,,,,8,16.1,ok
TIC 263600788,158.7724,75.7129,4.03,0,,,,,7,13.4,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,18.7,ok
TIC 373613593,114.1316,46.1801,4.06,0,,,,,3,6.0,ok
TIC 26864144,112.453,27.916,4.08,0,,,,,7,13.0,ok
TIC 441620585,120.0487,73.9177,4.12,0,,,,,7,13.1,ok
TIC 441804568,265.4848,72.1472,4.12,0,,,,,39,18.7,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,19.3,ok
TIC 149917324,160.4832,65.7159,4.12,0,,,,,6,11.8,ok
TIC 334298111,149.965,56.8116,4.13,0,,,,,4,7.7,ok
TIC 9883136,110.5102,36.7604,4.14,0,,,,,3,5.9,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,18.7,ok
TIC 29134776,118.6775,47.5646,4.15,0,,,,,3,6.2,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,19.4,ok
TIC 298074497,201.5341,72.3914,4.16,0,,,,,10,19.2,ok
TIC 67511003,115.0609,38.3445,4.16,0,,,,,3,6.1,ok
TIC 219895046,262.9909,68.1358,4.19,0,,,,,36,18.7,ok
TIC 366296114,112.181,47.9203,4.2,0,,,,,2,4.4,ok
TIC 9957346,111.0353,40.6723,4.2,0,,,,,3,6.0,ok
TIC 399788684,278.1438,57.0455,4.21,0,,,,,40,18.5,ok
TIC 243337598,290.0671,57.6452,4.21,0,,,,,30,19.0,ok
TIC 150182413,137.2164,51.6044,4.24,0,,,,,2,4.6,ok
TIC 156196742,180.075,80.8529,4.24,0,,,,,11,19.0,ok
TIC 142871245,175.6175,66.7451,4.24,0,,,,,7,13.6,ok
TIC 471011933,236.0152,77.7945,4.27,0,,,,,22,19.2,ok
TIC 470978354,111.2379,51.887,4.28,0,,,,,3,5.9,ok
TIC 284359863,287.9194,56.8595,4.29,0,,,,,34,19.5,ok
TIC 51121855,108.9775,59.6359,4.29,0,,,,,5,9.3,ok
TIC 372528113,145.7377,72.2525,4.3,0,,,,,6,11.6,ok
TIC 21502285,132.9867,43.7269,4.32,0,,,,,2,4.2,ok
TIC 197150722,104.3271,37.3947,4.32,0,,,,,3,6.6,ok
TIC 97600373,126.6152,27.8929,4.33,0,,,,,6,11.4,ok
TIC 142534605,164.365,74.3362,4.33,0,,,,,9,17.6,ok
TIC 230080609,245.4526,69.1093,4.34,0,,,,,41,19.5,ok
TIC 233195546,264.2379,68.7599,4.34,0,,,,,39,19.3,ok
TIC 142827466,174.0135,69.3222,4.35,0,,,,,?,0.5,erreur
TIC 188694034,260.4392,53.4204,4.36,0,,,,,24,19.4,ok
TIC 417826718,137.7308,63.5133,4.36,0,,,,,4,8.0,ok
TIC 219709102,137.5983,67.1335,4.36,0,,,,,5,10.3,ok
TIC 383553764,263.0552,86.5868,4.36,0,,,,,12,19.1,ok
TIC 160222436,259.2263,89.0377,4.37,0,,,,,12,19.3,ok
TIC 269664165,301.2223,68.0271,4.38,0,,,,,39,19.3,ok
TIC 137499471,132.6942,78.1651,4.38,0,,,,,8,15.0,ok
TIC 288268410,259.9053,80.1364,4.38,0,,,,,29,19.8,ok
TIC 237282609,299.9019,76.481,4.4,0,,,,,27,19.1,ok
TIC 302381745,100.1207,77.9957,4.4,0,,,,,9,17.1,ok
TIC 21439835,135.1563,41.7814,4.4,0,,,,,2,4.4,ok
TIC 289622310,254.0105,65.1351,4.41,0,,,,,41,18.8,ok
TIC 424391070,281.445,74.0861,4.43,0,,,,,39,18.9,ok
TIC 153990174,204.2951,71.2422,4.45,0,,,,,?,0.6,erreur
TIC 239189268,113.7865,30.961,4.46,0,,,,,8,15.2,ok
TIC 147605805,144.8657,67.272,4.46,0,,,,,8,15.7,ok
TIC 334297172,143.7053,52.0513,4.47,0,,36.3,rejete,variabilite_continue;eclipse_secondaire,3,9.1,ok
TIC 237300602,302.2226,77.7116,4.48,0,,,,,26,18.9,ok
TIC 272679177,234.4122,69.2836,4.49,0,,,,,27,19.2,ok
TIC 71582181,123.2033,68.4741,4.49,0,,,,,5,9.8,ok
TIC 4194999,114.7911,34.5837,4.49,0,,,,,3,6.0,ok
TIC 23650556,126.1783,42.0053,4.5,0,,,,,2,4.3,ok
TIC 20118409,130.2547,45.8346,4.5,0,,,,,1,2.5,ok
TIC 268379122,273.8687,86.6579,4.51,0,,,,,13,18.6,ok
TIC 356541698,153.7821,59.9856,4.52,0,,,,,?,0.5,erreur
TIC 398238180,307.0621,81.4228,4.54,0,,,,,19,19.3,ok
TIC 154344757,125.1681,72.4071,4.54,0,,,,,6,11.4,ok
TIC 417742747,105.3395,70.8082,4.54,0,,,,,7,13.7,ok
TIC 88334683,103.4085,61.0155,4.55,0,,,,,4,8.0,ok
TIC 441813918,267.3636,76.9644,4.55,0,,,,,40,18.7,ok
TIC 230087102,247.0877,67.044,4.56,0,,,,,42,18.7,ok
TIC 233121747,273.4793,64.3975,4.56,0,,,,,36,18.8,ok
TIC 68806435,106.8432,34.0091,4.57,0,,,,,4,8.0,ok
TIC 229979857,290.1673,65.7148,4.57,0,,,,,41,19.1,ok
TIC 298017097,182.7488,81.7098,4.57,0,,,,,11,19.4,ok
TIC 356630399,160.4506,68.4434,4.6,0,,,,,9,17.5,ok
TIC 219777482,263.7516,61.8716,4.6,0,,,,,40,18.8,ok
TIC 160600809,244.3742,75.7569,4.61,0,,114.5,rejete,variabilite_continue;eclipse_secondaire,35,28.7,ok
TIC 229686919,263.0684,55.1733,4.61,0,,,,,42,18.7,ok
TIC 86177169,138.5855,61.4231,4.62,0,,,,,4,8.1,ok
TIC 258829052,287.5098,66.103,4.62,0,,,,,41,18.6,ok
TIC 71230651,112.7194,68.4654,4.63,0,,,,,5,9.3,ok
TIC 149928206,161.9028,65.6164,4.63,0,,,,,7,13.4,ok
TIC 470985552,111.6785,49.2112,4.65,0,,,,,2,4.2,ok
TIC 229613892,277.4374,77.5471,4.65,0,,,,,37,18.8,ok
