nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 136636864,291.6295,0.3386,4.0,0,,,,,2,3.2,ok
TIC 243279536,288.4795,57.7046,4.01,0,,,,,36,8.8,ok
TIC 243953960,303.308,-1.0095,4.02,0,,,,,2,2.2,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,9.4,ok
TIC 30255157,288.8539,30.5262,4.07,0,,,,,7,6.2,ok
TIC 184306673,296.0698,37.3546,4.08,0,,,,,8,8.8,ok
TIC 121085912,287.055,39.1549,4.1,0,,,,,8,8.2,ok
TIC 120422800,285.0794,40.6839,4.11,0,,,,,8,7.7,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,9.5,ok
TIC 202882298,304.4771,34.0903,4.12,0,,,,,7,7.2,ok
TIC 441804568,265.4848,72.147,4.12,0,,,,,39,9.5,ok
TIC 84850558,310.8646,15.0743,4.13,0,,48.6,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_5.3Rjup,3,5.9,ok
TIC 193872669,269.9842,45.5011,4.13,0,,,,,9,8.2,ok
TIC 48307527,283.3064,50.708,4.13,0,,,,,11,9.4,ok
TIC 42195905,286.2417,31.7435,4.13,0,,,,,8,7.1,ok
TIC 242635343,293.7803,-10.5605,4.13,0,,,,,3,3.0,ok
TIC 351295818,300.34,50.1047,4.14,0,,,,,12,10.8,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,8.9,ok
TIC 223982433,292.5439,2.9041,4.15,0,,,,,2,2.3,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,10.1,ok
TIC 238138637,298.5345,-8.5743,4.16,0,,,,,3,3.1,ok
TIC 198838018,284.9402,26.2303,4.17,0,,,,,7,6.6,ok
TIC 27014182,294.1105,50.2229,4.17,0,,,,,13,10.3,ok
TIC 288322540,301.2898,19.9916,4.17,0,,,,,4,4.3,ok
TIC 374799948,308.3033,11.3031,4.18,0,,,,,2,2.3,ok
TIC 271433034,295.1715,43.0778,4.19,0,,,,,10,10.2,ok
TIC 184422034,296.2037,40.7166,4.19,0,,,,,8,8.6,ok
TIC 336130142,281.1934,37.6053,4.19,0,,,,,7,7.1,ok
TIC 332626441,271.8697,43.4615,4.2,0,,,,,9,8.8,ok
TIC 338053718,290.4252,17.6664,4.21,0,,,,,4,4.6,ok
TIC 243337598,290.0671,57.6452,4.21,0,,,,,30,10.0,ok
TIC 399788684,278.1438,57.0455,4.21,0,,,,,40,9.3,ok
TIC 123446661,282.2826,47.5156,4.25,0,,,,,12,10.1,ok
TIC 12149245,304.4466,38.0329,4.26,0,,,,,7,7.0,ok
TIC 466758564,309.8544,0.4864,4.27,0,,,,,1,1.6,ok
TIC 184251494,295.9381,41.7732,4.28,0,,,,,9,10.0,ok
TIC 284359863,287.9195,56.8595,4.29,0,,,,,34,9.4,ok
TIC 355515052,291.3698,19.7979,4.29,0,,,,,4,4.7,ok
TIC 295296524,303.2076,49.451,4.3,0,,,,,9,10.1,ok
TIC 73884611,294.8556,16.5711,4.3,0,,,,,5,5.3,ok
TIC 396779850,303.876,23.5089,4.3,0,,,,,5,5.1,ok
TIC 42105634,286.2431,30.7332,4.3,0,,,,,7,6.5,ok
