nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 115788788,275.0369,-15.832,4.05,0,,,,,3,5.2,ok
TIC 118515689,273.5661,-21.7133,4.07,0,,,,,2,3.2,ok
TIC 115603913,272.9306,-23.7015,4.07,0,,,,,2,3.0,ok
TIC 437327038,207.4671,-18.1344,4.08,0,,,,,2,3.1,ok
TIC 77541886,239.221,-29.2142,4.08,0,,,,,4,6.2,ok
TIC 422478973,199.5934,-18.3187,4.08,0,,,,,3,4.4,ok
TIC 144198478,177.7768,-11.2079,4.09,0,,,,,6,8.3,ok
TIC 286021664,242.7579,-29.4168,4.1,0,,,,,3,7.8,ok
TIC 155455,223.5838,-24.6424,4.11,0,,,,,4,5.9,ok
TIC 192584774,224.1922,-11.4096,4.13,0,,,,,1,1.8,ok
TIC 175800228,224.2951,-4.3475,4.17,0,,,,,2,2.7,ok
TIC 134911095,196.9743,-10.7405,4.18,0,,,,,2,3.0,ok
TIC 36854106,229.8409,-9.1469,4.18,0,,,,,2,2.8,ok
TIC 181290095,252.4591,-10.7837,4.18,0,,,,,1,1.8,ok
TIC 407190486,271.2551,-29.5801,4.18,0,,,,,3,5.1,ok
TIC 335254912,232.0643,-16.7167,4.2,0,,,,,1,2.3,ok
TIC 181946967,217.0496,-2.228,4.2,0,,,,,2,3.1,ok
TIC 176965438,208.675,-1.5033,4.24,0,,,,,2,3.0,ok
TIC 290022685,192.4458,-15.0789,4.24,0,,,,,5,6.7,ok
TIC 349065534,185.2321,-13.5657,4.24,0,,,,,6,8.2,ok
TIC 203229647,214.8845,-2.266,4.25,0,,,,,2,3.2,ok
TIC 81375021,259.5024,-24.287,4.28,0,,,,,1,2.0,ok
TIC 385436159,211.6735,-14.205,4.28,0,,,,,1,1.8,ok
TIC 79454735,258.8327,-26.6098,4.29,0,,,,,1,1.8,ok
TIC 502486654,242.9988,-19.4605,4.29,0,,,,,1,1.9,ok
TIC 292113060,198.1906,-1.7585,4.29,0,,,,,2,3.0,ok
TIC 49202232,242.9988,-19.4609,4.3,0,,,,,1,1.8,ok
TIC 1277142190,258.8338,-26.6109,4.31,0,,,,,1,1.7,ok
TIC 422432907,198.9972,-19.9439,4.31,0,,,,,3,4.4,ok
TIC 429674236,260.2072,-12.8469,4.32,0,,,,,1,1.8,ok
TIC 108379361,265.2439,-32.2145,4.33,0,,,,,4,5.7,ok
TIC 617994,203.2417,-10.1653,4.36,0,,,,,1,1.8,ok
TIC 82119509,197.4872,-5.5392,4.36,0,,,,,2,3.0,ok
TIC 70521136,229.0956,-22.3994,4.36,0,,,,,1,1.7,ok
TIC 108848226,265.7786,-33.0513,4.38,0,,,,,5,6.8,ok
TIC 105209628,269.2811,-23.9393,4.38,0,,,,,2,3.0,ok
