nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,11.1,ok
TIC 469811127,300.1499,-72.9114,4.0,0,,,,,10,12.6,ok
TIC 91167330,310.3532,-42.134,4.0,0,,,,,3,3.9,ok
TIC 113241255,293.119,-30.8697,4.02,0,,,,,5,6.1,ok
TIC 234309613,35.4364,-68.6594,4.07,0,,,,,11,11.9,ok
TIC 140692280,73.7974,-74.9365,4.07,0,,,,,42,10.6,ok
TIC 166580852,312.8752,-51.6082,4.1,0,,,,,4,5.8,ok
TIC 441396067,310.3494,-31.5987,4.1,0,,,,,4,5.9,ok
TIC 98423184,290.9718,-40.6167,4.1,0,,,,,4,6.6,ok
TIC 62119727,290.6596,-44.4591,4.11,0,,,,,5,7.3,ok
TIC 61732312,289.0906,-45.466,4.13,0,,,,,5,5.9,ok
TIC 254181386,287.3688,-37.9051,4.13,0,,,,,4,6.6,ok
TIC 149542947,86.1927,-65.7355,4.14,0,,,,,33,10.8,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,10.2,ok
TIC 318179763,309.5776,-81.2893,4.14,0,,,,,8,9.3,ok
TIC 80015851,297.5587,-47.5575,4.14,0,,,,,5,6.9,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,11.2,ok
TIC 231622072,316.3095,-54.7273,4.16,0,,,,,6,7.4,ok
TIC 424986661,293.9883,-53.0084,4.17,0,,,,,5,7.8,ok
TIC 451606344,283.6907,-87.6067,4.19,0,,,,,7,9.3,ok
TIC 259862349,39.8989,-68.2669,4.2,0,,,,,12,13.4,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,10.2,ok
TIC 262529098,313.4178,-39.8105,4.23,0,,,,,4,8.4,ok
TIC 141280255,82.974,-76.3391,4.23,0,,,,,42,10.7,ok
TIC 260605873,97.3683,-56.8526,4.24,0,,,,,44,12.5,ok
TIC 320359912,295.8066,-56.2606,4.25,0,,,,,6,8.7,ok
TIC 339129239,293.8664,-62.7594,4.25,0,,,,,7,9.4,ok
TIC 100708841,311.0114,-51.9213,4.27,0,,,,,4,6.1,ok
TIC 90954303,308.4796,-44.5163,4.28,0,,,,,3,5.1,ok
TIC 352350404,300.4692,-66.9444,4.29,0,,,,,7,9.6,ok
TIC 410255832,358.0248,-82.0189,4.29,0,,,,,8,12.5,ok
TIC 410118760,327.6961,-69.6294,4.3,0,,,,,10,13.3,ok
TIC 219323708,331.4633,-59.6364,4.31,0,,,,,10,12.5,ok
TIC 389471549,312.7531,-37.9134,4.31,0,,,,,3,5.4,ok
TIC 382198789,81.5801,-58.9123,4.32,0,,,,,43,12.2,ok
TIC 270678026,87.7218,-52.1094,4.33,0,,,,,?,0.6,erreur
TIC 383715654,218.8606,-89.7718,4.35,0,,,,,8,10.8,ok
TIC 62189739,291.0897,-43.7221,4.35,0,,,,,5,6.7,ok
TIC 376669357,292.796,-68.434,4.35,0,,,,,10,13.1,ok
TIC 401821273,352.0183,-87.4821,4.37,0,,,,,7,9.2,ok
TIC 375232307,283.0543,-62.1877,4.37,0,,,,,9,12.2,ok
TIC 514062507,286.6054,-37.0651,4.37,0,,,,,3,4.5,ok
TIC 38680734,65.4734,-63.3852,4.38,0,,,,,45,12.0,ok
TIC 79394646,319.9678,-53.4499,4.39,0,,,,,6,8.3,ok
TIC 254125171,286.6057,-37.0655,4.4,0,,,,,4,5.2,ok
TIC 278202079,111.4077,-79.0942,4.41,0,,,,,23,11.3,ok
TIC 320003784,292.988,-54.1653,4.42,0,,,,,5,6.2,ok
TIC 290495172,2.508,-82.2242,4.42,0,,,,,4,6.0,ok
TIC 141810080,92.5633,-74.7544,4.43,0,,,,,45,12.8,ok
TIC 299800007,37.923,-79.1097,4.43,0,,,,,11,13.2,ok
TIC 128790255,300.1106,-43.0432,4.43,0,,,,,4,4.9,ok
TIC 149304313,83.2489,-64.2275,4.45,0,,,,,40,11.6,ok
TIC 246801501,284.0704,-42.7109,4.46,0,,,,,3,3.8,ok
TIC 30762159,75.6791,-71.3142,4.46,0,,,,,42,10.8,ok
