nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,18.4,ok
TIC 326242565,41.2778,-18.5723,4.03,0,,,,,3,6.5,ok
TIC 140692280,73.7973,-74.9365,4.07,0,,,,,42,18.1,ok
TIC 422947705,38.9685,5.5931,4.1,0,,,,,?,0.5,erreur
TIC 77263680,70.1394,-41.8642,4.14,0,,,,,5,10.4,ok
TIC 149542947,86.1928,-65.7355,4.14,0,,,,,33,18.7,ok
TIC 167088607,95.6599,-69.9838,4.15,0,,,,,40,18.8,ok
TIC 422890556,37.8755,2.2671,4.15,0,,,,,4,8.2,ok
TIC 381949122,76.3774,-57.472,4.22,0,,,,,45,17.8,ok
TIC 343813545,49.842,3.3707,4.22,0,,,,,2,4.2,ok
TIC 121089827,57.1486,-20.9031,4.23,0,,,,,2,4.4,ok
TIC 141280255,82.9736,-76.3394,4.23,0,,,,,42,18.6,ok
TIC 260605873,97.3683,-56.8526,4.24,0,,,,,44,18.6,ok
TIC 461714424,59.8756,-12.5746,4.25,0,,,,,2,4.4,ok
TIC 11046799,56.2357,-0.2967,4.27,0,,,,,2,4.3,ok
TIC 439903801,45.212,-2.8786,4.28,0,,,,,2,4.2,ok
TIC 49822087,47.8282,-3.8117,4.28,0,,,,,2,4.0,ok
TIC 66604391,38.0214,-15.2454,4.29,0,,,,,3,6.7,ok
TIC 651236339,44.568,-40.3046,4.29,0,,,,,3,6.8,ok
TIC 308844962,122.2509,-61.3041,4.29,0,,,,,19,18.7,ok
TIC 4746245,39.8918,-11.8735,4.29,0,,,,,2,4.4,ok
TIC 382198789,81.5802,-58.9123,4.32,0,,,,,43,17.8,ok
TIC 328161938,39.8707,0.3285,4.32,0,,,,,2,4.4,ok
TIC 136887637,61.0783,-15.7252,4.33,0,,,,,2,4.4,ok
TIC 270678026,87.7218,-52.1093,4.33,0,,,,,17,18.0,ok
TIC 358466601,119.0776,-60.5264,4.36,0,,,,,22,18.4,ok
TIC 178776015,65.7737,-24.8922,4.36,0,,,,,3,6.0,ok
TIC 38680734,65.4733,-63.3854,4.38,0,,,,,45,17.9,ok
TIC 441152806,41.0306,-13.8588,4.38,0,,,,,2,4.3,ok
TIC 406478187,53.4473,-21.633,4.38,0,,,,,2,4.4,ok
TIC 178154701,42.6684,-35.6762,4.39,0,,,,,5,10.2,ok
TIC 152590034,64.8201,-44.2681,4.4,0,,,,,4,8.6,ok
TIC 278202079,111.4079,-79.0942,4.41,0,,,,,23,18.1,ok
TIC 141810080,92.563,-74.7543,4.43,0,,,,,45,18.4,ok
TIC 365423635,48.1098,6.6609,4.43,0,,,,,7,13.3,ok
TIC 140121699,57.685,-38.9817,4.44,0,,,,,3,7.1,ok
TIC 197831580,54.4358,-55.3963,4.45,0,,,,,9,16.9,ok
TIC 259477845,70.6931,-50.4811,4.46,0,,,,,8,16.2,ok
TIC 279493836,59.1153,-13.5975,4.49,0,,,,,2,4.3,ok
TIC 38699658,66.272,-61.2381,4.5,0,,,,,44,18.4,ok
TIC 251095345,38.0391,-1.0351,4.5,0,,,,,?,0.5,erreur
TIC 38574220,63.7022,-62.1912,4.5,0,,,,,42,18.3,ok
TIC 152477624,62.7123,-41.9932,4.51,0,,,,,3,6.4,ok
TIC 4674183,38.6779,-7.8598,4.52,0,,,,,2,4.2,ok
TIC 141332108,45.6765,-7.6855,4.53,0,,29.3,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_6.8Rjup,2,6.6,ok
TIC 167126852,96.3691,-69.6891,4.53,0,,,,,42,18.3,ok
TIC 381925942,76.2525,-54.4074,4.54,0,,,,,21,18.6,ok
TIC 306829961,121.982,-68.6169,4.55,0,,,,,38,18.2,ok
TIC 279049424,49.5949,-0.9306,4.55,0,,,,,2,4.1,ok
TIC 49845357,48.1946,-1.1965,4.56,0,,,,,2,4.2,ok
TIC 9887662,48.9584,-8.8195,4.58,0,,,,,2,4.1,ok
TIC 237340839,60.0648,-51.5649,4.61,0,,,,,5,10.3,ok
TIC 142889216,51.8898,-35.6813,4.62,0,,,,,3,6.6,ok
TIC 7321572,80.1541,-43.5337,4.62,0,,,,,6,11.7,ok
TIC 97508002,44.5243,-23.6057,4.63,0,,,,,3,6.8,ok
TIC 77288515,70.5148,-37.1431,4.67,0,,,,,5,10.3,ok
TIC 166762393,56.9837,-30.1692,4.68,0,,,,,2,4.4,ok
TIC 153798602,67.0393,-41.9598,4.68,0,,,,,5,10.3,ok
TIC 453855182,82.9001,-45.9251,4.68,0,,,,,6,11.1,ok
TIC 146731630,45.733,-46.975,4.69,0,,,,,4,8.1,ok
TIC 1034389,34.2465,-6.4227,4.69,0,,,,,3,6.8,ok
TIC 44737391,60.8706,-24.4602,4.7,0,,,,,3,6.2,ok
TIC 630222973,34.8366,-2.9787,4.7,0,,,,,1,2.5,ok
TIC 136888305,61.0947,-12.7922,4.71,0,,,,,2,4.2,ok
TIC 92281021,50.3499,-23.6353,4.72,0,,,,,2,4.2,ok
TIC 651559663,59.9813,-24.0161,4.73,0,,,,,1,2.4,ok
TIC 260507093,96.767,-58.0021,4.74,0,,,,,43,18.0,ok
TIC 374828367,54.9628,3.0569,4.74,0,,,,,?,0.5,erreur
TIC 200807337,53.1459,-50.3782,4.75,0,,,,,2,5.1,ok
TIC 260372062,95.4197,-56.3624,4.76,0,,,,,41,18.2,ok
TIC 118653173,53.9904,-11.1933,4.76,0,,,,,1,2.3,ok
TIC 153066978,49.3607,-47.7515,4.76,0,,,,,5,10.4,ok
TIC 49906447,49.0906,-5.7306,4.76,0,,,,,2,4.1,ok
TIC 142108949,99.4236,-77.5384,4.76,0,,,,,42,18.2,ok
TIC 30110465,73.3771,-66.6753,4.77,0,,,,,42,18.0,ok
TIC 89240397,58.4281,-24.6123,4.78,0,,,,,2,4.3,ok
TIC 13883466,73.7283,-39.6285,4.79,0,,,,,5,9.9,ok
TIC 44678216,59.9812,-24.0162,4.79,0,,,,,3,6.1,ok
TIC 44737687,60.891,-25.8479,4.8,0,,,,,3,6.1,ok
TIC 219405754,78.4722,-52.0308,4.81,0,,,,,14,18.6,ok
TIC 387609912,44.9288,8.9073,4.82,0,,,,,?,0.6,erreur
TIC 12546791,52.0039,-11.2869,4.82,0,,,,,2,4.5,ok
TIC 301345231,52.6545,-5.0751,4.82,0,,,,,2,4.5,ok
TIC 140072112,57.1501,-37.6202,4.84,0,,,,,2,4.6,ok
TIC 349647610,112.2143,-64.5099,4.86,0,,,,,44,18.8,ok
TIC 140123264,57.8603,-40.0858,4.86,0,,,,,3,6.7,ok
TIC 453835413,57.1627,0.2278,4.87,0,,,,,2,4.5,ok
TIC 141308550,45.2924,-7.6634,4.87,0,,,,,2,4.1,ok
TIC 289731220,36.4875,-12.2905,4.88,0,,,,,3,6.6,ok
TIC 343828487,50.2787,3.6755,4.88,0,,,,,2,4.3,ok
TIC 382630542,118.6226,-61.8717,4.89,0,,,,,27,18.4,ok
TIC 38759751,66.9416,-62.5212,4.89,0,,,,,43,18.5,ok
TIC 278962915,39.0308,6.8953,4.89,0,,,,,6,11.5,ok
TIC 101139453,58.3891,-46.8939,4.89,0,,,,,3,6.6,ok
TIC 260972404,75.0546,-78.3,4.89,0,,,,,36,19.5,ok
TIC 271973682,114.0176,-77.634,4.9,0,,,,,27,18.7,ok
TIC 293972244,106.6999,-58.3809,4.9,0,,,,,42,18.5,ok
TIC 368630202,39.1458,7.7299,4.9,0,,,,,6,11.1,ok
TIC 77318924,70.9346,-41.0647,4.91,0,,,,,5,10.2,ok
TIC 101039305,56.3161,-47.3595,4.91,0,,,,,5,10.1,ok
TIC 38828538,68.39,-62.8238,4.91,0,,,,,42,18.7,ok
TIC 350563801,86.8056,-54.3607,4.91,0,,,,,32,18.8,ok
TIC 354552931,82.5397,-47.0784,4.92,0,,,,,7,13.2,ok
TIC 141326842,45.4841,-9.9614,4.93,0,,,,,2,4.0,ok
TIC 176960513,101.2316,-70.4337,4.95,0,,,,,41,17.6,ok
TIC 219420836,79.8424,-50.6046,4.97,0,,,,,9,17.5,ok
TIC 326262576,43.3977,-22.3768,4.98,0,,,,,3,6.6,ok
TIC 295071039,72.6837,-69.8313,4.98,0,,,,,43,18.6,ok
TIC 219367750,75.7025,-49.1512,4.98,0,,,,,?,0.6,erreur
TIC 308395911,120.0832,-63.5673,4.98,0,,,,,28,18.4,ok
TIC 229075874,63.2001,-23.8212,4.99,0,,,,,4,7.7,ok
TIC 311092804,54.1969,0.5868,5.0,0,,,,,1,2.5,ok
TIC 363913149,89.31,-53.4257,5.0,0,,,,,29,18.6,ok
TIC 38447461,54.6219,-7.3922,5.02,0,,,,,?,0.5,erreur
TIC 375092757,88.7085,-52.6341,5.02,0,,,,,?,1033.0,timeout
TIC 453101438,116.0032,-67.2018,5.03,0,,,,,43,18.5,ok
TIC 257636561,63.3989,-40.3576,5.04,0,,,,,4,7.9,ok
TIC 161636895,75.7587,-42.498,5.04,0,,,,,6,12.0,ok
TIC 372914091,119.4515,-60.3024,5.05,0,,,,,20,18.5,ok
TIC 7420831,81.2315,-44.2256,5.07,0,,,,,7,13.4,ok
TIC 419994887,34.5081,1.76,5.08,0,,,,,4,7.8,ok
TIC 140143506,58.5963,-40.357,5.08,0,,,,,3,6.4,ok
TIC 23137804,46.0692,-7.6008,5.08,0,,,,,2,4.2,ok
TIC 332741781,32.8992,-1.8256,5.09,0,,,,,3,6.5,ok
TIC 408130113,35.5073,-10.778,5.09,0,,,,,3,6.6,ok
TIC 372908550,119.4233,-65.9087,5.09,0,,,,,37,18.9,ok
TIC 439876264,44.1557,-3.7126,5.1,0,,,,,2,4.2,ok
TIC 220613852,84.0118,-47.3138,5.1,0,,,,,7,13.7,ok
TIC 364423809,69.5903,-77.6561,5.1,0,,,,,38,18.7,ok
TIC 170697643,67.668,-35.6533,5.1,0,,,,,5,10.3,ok
TIC 88405751,45.4086,-28.0941,5.11,0,,,,,3,6.8,ok
TIC 261136679,84.3021,-80.463,5.11,1,3.1337,16.7,rejete,variabilite_continue;eclipse_secondaire,24,24.8,ok
TIC 423763376,51.5939,-27.3172,5.11,0,,,,,2,4.5,ok
TIC 427544016,35.5515,-0.8851,5.11,0,,,,,2,4.1,ok
TIC 220414802,71.0885,-59.7325,5.11,0,,39.6,rejete,variabilite_continue;eclipse_secondaire,41,24.3,ok
TIC 350094361,115.1369,-64.3233,5.11,0,,,,,44,19.4,ok
TIC 350765991,89.2001,-59.4223,5.12,0,,,,,43,18.8,ok
TIC 382424067,52.0719,-57.8823,5.12,0,,,,,9,17.9,ok
TIC 416675025,52.6895,6.1886,5.12,0,,,,,1,2.4,ok
TIC 41331819,92.1836,-68.8433,5.13,0,,,,,33,19.0,ok
TIC 257643750,71.4806,-39.3567,5.13,0,,,,,?,0.6,erreur
TIC 382326343,52.4126,-6.805,5.13,0,,,,,2,4.3,ok
TIC 301558151,54.7546,-5.6274,5.14,0,,,,,2,4.2,ok
TIC 178804201,65.9184,-27.8304,5.14,0,,,,,3,6.1,ok
TIC 328299261,46.1588,1.8636,5.15,0,,,,,2,4.3,ok
TIC 200723490,47.6137,-48.7343,5.15,0,,,,,4,7.8,ok
TIC 452358088,88.1023,-52.0553,5.15,0,,,,,18,18.2,ok
TIC 209405817,44.7557,-34.1891,5.15,0,,,,,?,0.5,erreur
TIC 318965863,42.8348,2.1727,5.16,0,,,,,2,4.5,ok
TIC 178153166,42.562,-35.8435,5.16,0,,,,,6,12.0,ok
TIC 332800044,33.2003,-2.394,5.16,0,,,,,3,6.6,ok
TIC 142977105,53.6401,-31.8748,5.16,0,,,,,2,4.2,ok
TIC 64144847,40.4894,-22.6062,5.17,0,,,,,3,6.5,ok
TIC 407588360,47.705,10.006,5.17,0,,,,,7,13.2,ok
TIC 178321695,61.1705,-20.3819,5.17,0,,,,,3,6.0,ok
TIC 453854183,80.0021,-47.0488,5.17,0,,,,,8,15.3,ok
TIC 382577618,118.4767,-60.5836,5.18,0,,,,,21,18.5,ok
TIC 149219496,82.3222,-62.3144,5.19,0,,,,,38,18.4,ok
