nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 25893523,50.6882,20.742,4.0,0,,,,,4,8.7,ok
TIC 76645179,87.2539,24.5673,4.0,0,,,,,5,9.2,ok
TIC 101255849,56.0798,32.2882,4.0,0,,,,,6,11.2,ok
TIC 400565837,93.0838,32.6934,4.02,0,,,,,7,12.8,ok
TIC 17417633,66.5776,22.8133,4.03,0,,,,,4,7.6,ok
TIC 438211553,96.3674,14.722,4.06,0,,,,,8,14.2,ok
TIC 17310798,65.5947,20.8214,4.06,0,,,,,2,4.3,ok
TIC 45910569,93.0796,22.9085,4.07,0,,,,,3,5.7,ok
TIC 438041954,95.0176,14.651,4.07,0,,,,,8,14.1,ok
TIC 422947705,38.9685,5.5931,4.1,0,,,,,4,7.7,ok
TIC 84441541,101.1894,28.9708,4.12,0,,,,,5,9.4,ok
TIC 426148255,33.2644,15.2797,4.13,0,,,,,4,7.6,ok
TIC 302422226,82.0068,17.2389,4.13,0,,,,,5,10.2,ok
TIC 6088659,79.8193,22.0961,4.14,0,,,,,3,5.9,ok
TIC 46943830,97.2407,20.2121,4.15,0,,,,,5,9.6,ok
TIC 257924339,31.551,8.248,4.17,0,,,,,4,7.9,ok
TIC 244178877,7.5099,-3.9574,4.18,0,,,,,5,9.1,ok
TIC 245904110,69.5401,12.5107,4.19,0,,,,,7,13.7,ok
TIC 405211717,4.1903,10.2448,4.19,0,,,,,3,6.0,ok
TIC 401426046,5.1494,8.1903,4.2,0,,,,,3,5.6,ok
TIC 60879864,66.5871,15.6182,4.23,0,,,,,6,11.3,ok
TIC 127019774,23.7046,18.4601,4.23,0,,,,,6,11.1,ok
TIC 411631548,20.8539,20.4689,4.25,0,,,,,6,11.7,ok
TIC 365230546,45.1844,10.8702,4.26,0,,,,,5,9.5,ok
TIC 245823237,67.7802,15.1047,4.26,0,,,,,7,13.8,ok
TIC 61139113,56.5817,23.9481,4.26,0,,,,,5,9.1,ok
TIC 404688620,29.338,17.8174,4.26,0,,,,,4,7.9,ok
TIC 27136704,76.8659,18.6452,4.3,0,,,,,2,4.4,ok
TIC 69992513,77.9097,29.9034,4.31,0,,,,,4,7.8,ok
TIC 422692360,30.512,2.7638,4.32,0,,,,,5,10.0,ok
TIC 17409896,66.3731,17.9277,4.33,0,,,,,4,7.8,ok
TIC 381024911,37.04,8.46,4.33,0,,,,,3,5.8,ok
TIC 346893521,24.1814,7.8316,4.35,0,,,,,3,5.8,ok
