nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,12.2,ok
TIC 65263274,359.8662,-29.4852,4.04,0,,,,,4,5.2,ok
TIC 139232635,346.7192,-43.5204,4.04,0,,,,,5,6.6,ok
TIC 184398869,29.2931,-47.3852,4.06,0,,,,,8,10.2,ok
TIC 234309613,35.4363,-68.6594,4.07,0,,,,,11,11.6,ok
TIC 140692280,73.7974,-74.9364,4.07,0,,,,,42,10.9,ok
TIC 199733788,22.3773,-46.7563,4.09,0,,,,,8,9.4,ok
TIC 92135061,355.616,-15.4482,4.1,0,,,,,4,5.0,ok
TIC 92132150,355.441,-17.8165,4.1,0,,,,,4,5.2,ok
TIC 309401053,124.5787,-65.613,4.1,0,,,,,22,11.8,ok
TIC 230981234,24.187,-58.271,4.12,0,,,,,6,7.9,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,10.7,ok
TIC 149542947,86.1927,-65.7355,4.14,0,,,,,33,11.1,ok
TIC 237956133,101.7192,-51.2663,4.15,0,,,,,15,11.3,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,11.0,ok
TIC 201234655,359.7331,-52.7454,4.15,0,,,,,?,0.5,erreur
TIC 201859220,37.5653,-57.8093,4.16,0,,,,,5,6.9,ok
TIC 215114682,342.7592,-39.1569,4.16,0,,,,,5,6.3,ok
TIC 137836578,335.3981,-21.5988,4.19,0,,,,,5,6.0,ok
TIC 469933293,351.0555,-51.8914,4.2,0,,,,,5,6.3,ok
TIC 259862349,39.899,-68.2669,4.2,0,,,,,12,11.8,ok
TIC 47510590,343.8322,-29.6126,4.21,0,,,,,3,3.9,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,10.6,ok
TIC 141280255,82.9744,-76.339,4.23,0,,,,,42,11.1,ok
TIC 260605873,97.3682,-56.8525,4.24,0,,,,,44,11.0,ok
TIC 12433730,2.8935,-27.7996,4.24,0,,,,,4,5.9,ok
TIC 234524385,15.6789,-65.4561,4.24,0,,,,,8,9.4,ok
TIC 47296054,340.1641,-27.0436,4.26,0,,,,,4,5.3,ok
TIC 155776548,347.2732,-30.134,4.26,0,,,,,4,5.2,ok
TIC 271503437,7.8908,-62.9659,4.28,0,,,,,10,12.2,ok
TIC 382419388,34.9764,-55.9447,4.28,0,,,,,7,8.9,ok
TIC 228382044,357.639,-14.4017,4.29,0,,,,,5,6.1,ok
TIC 382198789,81.5801,-58.9123,4.32,0,,,,,43,10.6,ok
TIC 262843771,52.3505,-62.9349,4.33,0,,,,,12,12.1,ok
TIC 246847023,5.3803,-28.982,4.35,0,,,,,4,5.4,ok
TIC 12931537,345.3312,-28.8541,4.36,0,,,,,4,5.2,ok
TIC 281703963,10.8384,-57.463,4.37,0,,26.2,rejete,variabilite_continue;eclipse_secondaire,10,18.1,ok
TIC 255686390,98.744,-52.9755,4.38,0,,,,,23,12.1,ok
TIC 38680734,65.4736,-63.3851,4.38,0,,,,,45,11.8,ok
TIC 12470194,3.4263,-26.0229,4.39,0,,,,,4,5.2,ok
TIC 237906898,21.2725,-64.3696,4.41,0,,,,,8,10.6,ok
TIC 229092427,18.8031,-45.5304,4.43,0,,,,,7,8.6,ok
TIC 141810080,92.5636,-74.7546,4.43,0,,,,,45,11.2,ok
TIC 271503441,7.8874,-62.9586,4.44,0,,,,,10,12.9,ok
TIC 406406121,341.8872,-19.6148,4.44,0,,,,,6,7.3,ok
TIC 197831580,54.4358,-55.3963,4.45,0,,,,,9,11.1,ok
TIC 149304313,83.2489,-64.2275,4.45,0,,,,,40,11.6,ok
TIC 30762159,75.6791,-71.3142,4.46,0,,,,,42,11.5,ok
TIC 13137474,349.2868,-28.439,4.46,0,,,,,4,5.1,ok
TIC 316805379,355.1582,-32.0735,4.47,0,,,,,4,5.1,ok
TIC 214664574,349.7799,-13.4592,4.47,0,,,,,7,8.3,ok
TIC 237948257,101.4738,-52.4096,4.47,0,,,,,20,11.1,ok
TIC 149019524,4.0379,-31.4466,4.48,0,,,,,4,5.8,ok
TIC 150320620,95.7558,-63.683,4.5,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,17.1,ok
TIC 358232450,17.0964,-55.2455,4.5,0,,,,,5,6.9,ok
TIC 38699658,66.272,-61.238,4.5,0,,,,,44,11.9,ok
TIC 38574220,63.7022,-62.1911,4.5,0,,,,,42,11.2,ok
TIC 50308940,30.4681,-74.4458,4.5,0,,,,,12,11.8,ok
TIC 224244458,353.2436,-37.8181,4.5,0,,,,,4,5.6,ok
TIC 39082723,13.7514,-69.5274,4.51,0,,,,,9,11.3,ok
TIC 52194638,18.9502,-68.8751,4.52,0,,,,,8,11.0,ok
TIC 167126852,96.369,-69.6889,4.53,0,,,,,42,11.2,ok
TIC 180551118,15.3268,-38.9162,4.54,0,,,,,4,5.0,ok
TIC 270377675,345.0244,-25.1647,4.54,0,,,,,4,5.3,ok
TIC 402311665,33.8701,-67.7464,4.54,0,,,,,8,10.2,ok
TIC 9055005,349.8505,-18.0753,4.55,0,,,,,3,4.1,ok
TIC 306829961,121.9819,-68.6169,4.55,0,,,,,38,11.6,ok
TIC 144276313,353.7694,-42.6151,4.56,0,,,,,6,7.3,ok
TIC 92136299,355.6813,-14.5454,4.56,0,,,,,5,6.0,ok
TIC 201922554,41.0615,-54.3012,4.57,0,,,,,7,8.9,ok
TIC 206663039,343.1311,-32.8757,4.59,0,,,,,4,5.2,ok
TIC 111750740,343.6878,-16.2726,4.59,0,,,,,6,7.1,ok
TIC 234547938,16.8289,-61.7754,4.59,0,,,,,10,12.0,ok
TIC 33982930,357.2322,-28.131,4.6,0,,,,,4,5.3,ok
TIC 102029734,15.7049,-46.3972,4.61,0,,,,,6,7.2,ok
TIC 231842161,25.4501,-60.7896,4.63,0,,,,,8,9.5,ok
TIC 279649049,49.574,-62.5017,4.64,0,,,,,11,11.7,ok
TIC 220424200,72.2697,-56.6664,4.66,0,,,,,29,11.3,ok
TIC 207149774,45.8685,-58.9331,4.67,0,,,,,7,9.1,ok
TIC 144301739,354.4632,-45.4924,4.68,0,,,,,8,10.5,ok
TIC 441203057,335.8793,-24.7627,4.73,0,,,,,3,3.7,ok
TIC 70450439,340.092,-30.6604,4.73,0,,,,,3,3.9,ok
TIC 260507093,96.767,-58.0022,4.74,0,,,,,43,12.0,ok
TIC 434111018,354.9465,-14.2225,4.75,0,,,,,6,7.1,ok
TIC 149018345,3.8431,-32.0453,4.75,0,,,,,4,5.3,ok
TIC 319433485,100.2177,-52.4333,4.75,0,,,,,21,11.5,ok
TIC 13059308,347.4361,-28.0886,4.75,0,,,,,4,4.9,ok
TIC 12470241,3.4348,-26.2849,4.76,0,,,,,4,5.1,ok
