nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,10.5,ok
TIC 344023606,107.6976,-48.9307,4.03,0,,,,,11,9.3,ok
TIC 145619018,122.9723,-35.773,4.04,0,,,,,7,6.5,ok
TIC 141301715,129.4109,-42.989,4.04,0,,,,,7,7.0,ok
TIC 65903024,108.7026,-26.7726,4.05,0,,,,,6,5.9,ok
TIC 346888622,117.4221,-17.2292,4.06,0,,,,,4,4.3,ok
TIC 107415639,111.0237,-29.3031,4.06,0,,,,,4,4.2,ok
TIC 140692280,73.7974,-74.9364,4.07,0,,,,,42,9.4,ok
TIC 196551580,129.9268,-29.5617,4.08,0,,,,,7,6.7,ok
TIC 412350992,110.5962,-20.5066,4.09,0,,,,,3,3.2,ok
TIC 309401053,124.5787,-65.613,4.1,0,,,,,22,9.4,ok
TIC 144059866,119.4653,-45.5775,4.1,0,,,,,8,7.5,ok
TIC 133038333,120.5256,-37.05,4.13,0,,,,,6,5.9,ok
TIC 149542947,86.1927,-65.7355,4.14,0,,,,,33,9.3,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,9.6,ok
TIC 237956133,101.7192,-51.2663,4.15,0,,,,,15,8.9,ok
TIC 130792149,117.0356,-40.6526,4.15,0,,,,,6,6.5,ok
TIC 432012592,129.4135,5.7037,4.16,0,,,,,5,5.5,ok
TIC 95749776,131.5398,-10.83,4.17,0,,,,,5,4.7,ok
TIC 293917053,119.7737,-23.3104,4.17,0,,,,,4,4.2,ok
TIC 134497068,108.1387,-46.7586,4.18,0,,,,,9,8.8,ok
TIC 50998401,127.4216,-6.3191,4.19,0,,,,,4,3.8,ok
TIC 183611830,125.8205,-38.2861,4.19,0,,,,,7,7.1,ok
TIC 175253836,115.9259,-40.9349,4.21,0,,,,,5,4.9,ok
TIC 255756043,99.6569,-48.22,4.21,0,,,,,10,9.7,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,9.0,ok
TIC 141280255,82.9743,-76.339,4.23,0,,,,,42,9.4,ok
TIC 260605873,97.3682,-56.8525,4.24,0,,,,,44,8.9,ok
TIC 170403852,103.6112,-42.3654,4.24,0,,,,,6,6.6,ok
TIC 291472646,111.591,-51.0184,4.24,0,,,,,11,9.4,ok
TIC 182938696,124.6378,-36.6586,4.24,0,,,,,7,6.7,ok
TIC 341193607,119.2122,-59.1257,4.24,0,,,,,17,9.1,ok
TIC 6105860,112.3421,-10.3267,4.25,0,,,,,3,3.4,ok
TIC 270606154,136.7497,1.4626,4.25,0,,,,,5,4.7,ok
TIC 139922508,115.3481,-22.3366,4.26,0,,,,,3,3.6,ok
TIC 340001869,112.629,-54.3992,4.26,0,,,,,12,9.6,ok
TIC 143199501,117.3095,-46.3732,4.27,0,,,,,6,6.0,ok
