nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 215654139,242.5071,-49.2367,4.0,0,,,,,3,6.0,ok
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,11.8,ok
TIC 44180973,229.3773,-58.8021,4.0,0,,,,,9,12.7,ok
TIC 442652828,237.7396,-33.6274,4.02,0,,,,,4,5.6,ok
TIC 413964342,215.654,-58.459,4.02,0,,,,,6,7.5,ok
TIC 359215691,181.9554,-75.3669,4.03,0,,,,,6,7.9,ok
TIC 379121408,180.754,-63.3129,4.03,0,,,,,8,10.0,ok
TIC 460878914,231.8876,-64.5316,4.05,0,,,,,8,10.0,ok
TIC 207458362,243.3697,-54.6306,4.06,0,,,,,6,7.7,ok
TIC 289874961,234.05,-44.3972,4.06,0,,,,,4,6.6,ok
TIC 140692280,73.7974,-74.9365,4.07,0,,,,,42,11.8,ok
TIC 330303598,213.3182,-53.6657,4.07,0,,,,,6,8.3,ok
TIC 77541886,239.221,-29.2142,4.08,0,,,,,4,5.6,ok
TIC 402750321,224.4688,-76.6628,4.08,0,,,,,8,10.7,ok
TIC 309401053,124.5787,-65.6131,4.1,0,,,,,22,11.7,ok
TIC 286021664,242.758,-29.4168,4.1,0,,,,,3,3.9,ok
TIC 179958960,215.1388,-37.8854,4.1,0,,,,,2,2.9,ok
TIC 394604322,201.277,-74.8887,4.1,0,,,,,8,10.1,ok
TIC 155455,223.5838,-24.6424,4.11,0,,,,,4,5.2,ok
TIC 342898231,205.306,-71.868,4.12,0,,,,,8,10.5,ok
TIC 15161212,244.5727,-46.4499,4.13,0,,,,,4,6.3,ok
TIC 413632344,215.0813,-56.3865,4.13,0,,,,,7,8.5,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,14.6,ok
TIC 279882911,239.8758,-41.7445,4.15,0,,,,,4,7.1,ok
TIC 447097898,238.8732,-68.603,4.18,0,,,,,8,10.6,ok
TIC 296805612,223.8924,-60.1149,4.18,0,,,,,6,11.7,ok
TIC 128214766,219.079,-46.2453,4.19,0,,,,,3,6.5,ok
TIC 241567624,206.9091,-50.3207,4.2,0,,,,,6,12.6,ok
TIC 88967383,230.5363,-32.1897,4.2,0,,,,,3,5.6,ok
TIC 159589603,220.4897,-37.7937,4.2,0,,,,,4,7.7,ok
TIC 302720622,135.2858,-68.6839,4.21,0,,,,,10,12.9,ok
